Shipment_Leg_ID,Order_Line_ID,Quantity_Shipped
SL131384,OL131234,3
SL131384,OL131235,3
SL131384,OL131236,2
SL131384,OL131237,1
SL131384,OL131238,7
SL131385,OL131405,3
SL131385,OL131406,4
SL131385,OL131407,4
SL131386,OL131190,7
SL131387,OL131202,3
SL131387,OL131203,3
SL131387,OL131204,4
SL131387,OL131205,4
SL131387,OL131206,4
SL131388,OL131253,5
SL131389,OL131193,6
SL131390,OL131248,3
SL131390,OL131249,4
SL131390,OL131250,5
SL131390,OL131251,16
SL131390,OL131252,9
SL131391,OL131196,5
SL131391,OL131197,4
SL131391,OL131198,2
SL131391,OL131199,4
SL131392,OL131177,5
SL131392,OL131178,9
SL131392,OL131179,8
SL131392,OL131180,9
SL131393,OL131245,6
SL131393,OL131246,8
SL131393,OL131247,6
SL131394,OL131182,3
SL131394,OL131183,3
SL131394,OL131184,4
SL131395,OL131292,5
SL131396,OL131308,9
SL131396,OL131309,4
SL131396,OL131310,9
SL131396,OL131311,4
SL131397,OL131334,9
SL131397,OL131335,8
SL131397,OL131336,6
SL131398,OL131188,5
SL131398,OL131189,2
SL131399,OL131216,8
SL131399,OL131217,13
SL131400,OL131337,3
SL131401,OL131272,10
SL131401,OL131273,4
SL131401,OL131274,6
SL131401,OL131275,3
SL131402,OL131258,17
SL131402,OL131259,6
SL131403,OL131326,5
SL131404,OL131322,3
SL131404,OL131323,3
SL131404,OL131324,3
SL131405,OL131211,3
SL131405,OL131212,11
SL131406,OL131224,7
SL131406,OL131225,4
SL131406,OL131226,11
SL131406,OL131227,4
SL131406,OL131228,6
SL131407,OL131229,10
SL131407,OL131230,7
SL131407,OL131231,16
SL131407,OL131232,4
SL131408,OL131312,10
SL131409,OL131439,4
SL131410,OL131218,11
SL131410,OL131219,3
SL131410,OL131220,5
SL131410,OL131221,3
SL131410,OL131222,7
SL131411,OL131393,5
SL131411,OL131394,4
SL131411,OL131395,4
SL131411,OL131396,3
SL131412,OL131408,7
SL131412,OL131409,9
SL131413,OL131367,3
SL131414,OL131172,3
SL131414,OL131173,4
SL131414,OL131174,4
SL131414,OL131175,6
SL131414,OL131176,3
SL131415,OL131304,6
SL131415,OL131305,2
SL131415,OL131306,3
SL131415,OL131307,7
SL131416,OL131614,18
SL131417,OL131615,4
SL131418,OL131616,3
SL131419,OL131618,3
SL131420,OL131620,3
SL131421,OL131622,9
SL131422,OL131624,5
SL131423,OL131625,9
SL131424,OL131626,3
SL131425,OL131627,4
SL131426,OL131628,11
SL131427,OL131629,17
SL131428,OL131630,7
SL131429,OL131631,3
SL131430,OL131632,4
SL131431,OL131633,3
SL131432,OL131634,2
SL131432,OL131635,3
SL131432,OL131636,4
SL131432,OL131637,4
SL131432,OL131638,1
SL131433,OL131639,2
SL131434,OL131641,6
SL131435,OL131642,7
SL131436,OL131644,9
SL131437,OL131645,7
SL131438,OL131648,5
SL131439,OL131649,4
SL131440,OL131652,6
SL131441,OL131653,2
SL131442,OL131654,3
SL131443,OL131655,4
SL131444,OL131656,2
SL131445,OL131657,7
SL131446,OL131658,8
SL131447,OL131659,13
SL131448,OL131660,9
SL131449,OL131661,8
SL131449,OL131662,4
SL131450,OL131663,4
SL131451,OL131664,5
SL131452,OL131667,3
SL131453,OL131668,9
SL131454,OL131669,7
SL131455,OL131670,8
SL131456,OL131672,8
SL131456,OL131673,7
SL131457,OL131674,9
SL131458,OL131676,5
SL131459,OL131678,3
SL131460,OL131679,5
SL131461,OL131680,11
SL131462,OL131681,8
SL131463,OL131682,10
SL131464,OL131684,7
SL131465,OL131685,4
SL131465,OL131686,5
SL131465,OL131687,8
SL131466,OL131688,9
SL131467,OL131689,5
SL131468,OL131690,6
SL131469,OL131691,3
SL131470,OL131694,5
SL131471,OL131695,1
SL131472,OL131696,5
SL131473,OL131697,2
SL131474,OL131699,2
SL131475,OL131701,8
SL131476,OL131702,3
SL131477,OL131703,5
SL131478,OL131705,6
SL131479,OL131706,6
SL131480,OL131707,7
SL131481,OL131709,4
SL131482,OL131710,7
SL131483,OL131712,4
SL131484,OL131713,3
SL131485,OL131714,7
SL131486,OL131715,2
SL131487,OL131374,9
SL131487,OL131375,7
SL131487,OL131376,7
SL131487,OL131377,6
SL131487,OL131378,6
SL131488,OL131583,7
SL131488,OL131584,6
SL131488,OL131585,9
SL131489,OL131314,1
SL131489,OL131315,4
SL131489,OL131316,3
SL131489,OL131317,5
SL131489,OL131318,2
SL131490,OL131402,4
SL131491,OL131281,2
SL131491,OL131282,3
SL131491,OL131283,6
SL131492,OL131397,4
SL131493,OL131379,2
SL131493,OL131380,1
SL131494,OL131319,4
SL131494,OL131320,2
SL131494,OL131321,7
SL131495,OL131432,9
SL131495,OL131433,6
SL131495,OL131434,8
SL131495,OL131435,8
SL131495,OL131436,3
SL131496,OL131398,3
SL131496,OL131399,8
SL131496,OL131400,4
SL131496,OL131401,3
SL131497,OL131299,5
SL131497,OL131300,6
SL131497,OL131301,11
SL131497,OL131302,3
SL131498,OL131357,4
SL131499,OL131554,5
SL131499,OL131555,1
SL131499,OL131556,3
SL131500,OL131363,7
SL131500,OL131364,3
SL131500,OL131365,6
SL131500,OL131366,12
SL131501,OL131333,6
SL131502,OL131339,2
SL131502,OL131340,5
SL131502,OL131341,3
SL131502,OL131342,3
SL131502,OL131343,1
SL131503,OL131358,7
SL131503,OL131359,12
SL131503,OL131360,6
SL131504,OL131422,3
SL131504,OL131423,4
SL131505,OL131576,2
SL131506,OL131293,7
SL131506,OL131294,9
SL131506,OL131295,8
SL131506,OL131296,5
SL131506,OL131297,11
SL131507,OL131303,8
SL131508,OL131344,11
SL131508,OL131345,4
SL131508,OL131346,4
SL131508,OL131347,4
SL131509,OL131607,4
SL131509,OL131608,6
SL131509,OL131609,5
SL131510,OL131489,9
SL131510,OL131490,4
SL131510,OL131491,4
SL131510,OL131492,9
SL131510,OL131493,16
SL131511,OL131447,3
SL131512,OL131438,3
SL131513,OL131371,2
SL131513,OL131372,2
SL131513,OL131373,3
SL131514,OL131276,4
SL131514,OL131277,1
SL131514,OL131278,2
SL131514,OL131279,2
SL131514,OL131280,4
SL131515,OL131329,2
SL131515,OL131330,3
SL131515,OL131331,2
SL131515,OL131332,3
SL131516,OL131325,5
SL131517,OL131352,4
SL131517,OL131353,2
SL131517,OL131354,3
SL131517,OL131355,1
SL131518,OL131348,10
SL131518,OL131349,4
SL131518,OL131350,12
SL131518,OL131351,5
SL131519,OL131592,12
SL131519,OL131593,2
SL131520,OL131444,2
SL131520,OL131445,6
SL131520,OL131446,4
SL131521,OL131717,7
SL131522,OL131719,3
SL131523,OL131720,2
SL131524,OL131722,3
SL131525,OL131723,9
SL131526,OL131724,3
SL131527,OL131727,5
SL131528,OL131729,3
SL131529,OL131730,3
SL131530,OL131731,6
SL131531,OL131732,8
SL131532,OL131734,3
SL131533,OL131735,3
SL131534,OL131736,2
SL131535,OL131739,8
SL131536,OL131741,10
SL131537,OL131742,4
SL131537,OL131743,2
SL131538,OL131745,7
SL131539,OL131746,3
SL131540,OL131747,8
SL131541,OL131749,6
SL131542,OL131750,6
SL131543,OL131753,5
SL131544,OL131754,5
SL131545,OL131755,6
SL131546,OL131756,11
SL131547,OL131757,3
SL131548,OL131758,6
SL131549,OL131760,5
SL131550,OL131761,5
SL131551,OL131762,4
SL131552,OL131763,6
SL131553,OL131767,9
SL131554,OL131768,4
SL131555,OL131769,16
SL131556,OL131770,5
SL131557,OL131771,11
SL131558,OL131772,5
SL131559,OL131774,4
SL131560,OL131775,9
SL131561,OL131778,17
SL131562,OL131779,5
SL131563,OL131781,3
SL131564,OL131782,2
SL131565,OL131783,4
SL131566,OL131784,6
SL131567,OL131786,3
SL131568,OL131787,4
SL131569,OL131788,2
SL131570,OL131789,3
SL131571,OL131790,4
SL131572,OL131792,3
SL131573,OL131793,3
SL131574,OL131795,8
SL131575,OL131796,5
SL131576,OL131797,4
SL131577,OL131798,2
SL131578,OL131799,2
SL131579,OL131802,3
SL131580,OL131804,5
SL131581,OL131806,10
SL131582,OL131807,8
SL131583,OL131808,8
SL131584,OL131810,6
SL131585,OL131811,3
SL131586,OL131812,5
SL131587,OL131813,6
SL131588,OL131814,9
SL131589,OL131816,4
SL131590,OL131817,6
SL131591,OL131818,2
SL131592,OL131819,3
SL131593,OL131820,1
SL131594,OL131821,2
SL131595,OL131822,4
SL131596,OL131823,2
SL131597,OL131824,3
SL131597,OL131825,2
SL131598,OL131826,10
SL131599,OL131829,2
SL131600,OL131830,2
SL131601,OL131832,2
SL131602,OL131834,2
SL131603,OL131835,2
SL131604,OL131836,3
SL131605,OL131837,2
SL131606,OL131838,9
SL131607,OL131839,12
SL131608,OL131840,2
SL131609,OL131841,2
SL131610,OL131842,3
SL131611,OL131844,3
SL131612,OL131845,8
SL131613,OL131846,7
SL131614,OL131847,4
SL131615,OL131848,3
SL131616,OL131849,3
SL131617,OL131851,3
SL131618,OL131853,2
SL131619,OL131855,5
SL131620,OL131858,1
SL131621,OL131859,1
SL131622,OL131860,7
SL131623,OL131861,3
SL131623,OL131862,3
SL131623,OL131863,5
SL131623,OL131864,2
SL131624,OL131865,6
SL131625,OL131866,5
SL131626,OL131867,6
SL131627,OL131869,4
SL131628,OL131620,3
SL131628,OL131621,6
SL131629,OL131461,3
SL131629,OL131462,6
SL131630,OL131437,2
SL131631,OL131476,4
SL131631,OL131477,3
SL131631,OL131478,4
SL131631,OL131479,4
SL131632,OL131468,11
SL131632,OL131469,4
SL131632,OL131470,5
SL131633,OL131484,7
SL131633,OL131485,8
SL131633,OL131486,5
SL131633,OL131487,3
SL131634,OL131463,2
SL131634,OL131464,3
SL131634,OL131465,5
SL131634,OL131466,4
SL131634,OL131467,4
SL131635,OL131516,11
SL131635,OL131517,13
SL131635,OL131518,4
SL131635,OL131519,4
SL131635,OL131520,6
SL131636,OL131430,8
SL131636,OL131431,7
SL131637,OL131453,4
SL131637,OL131454,12
SL131637,OL131455,7
SL131637,OL131456,18
SL131637,OL131457,8
SL131638,OL131602,9
SL131638,OL131603,6
SL131638,OL131604,12
SL131638,OL131605,6
SL131638,OL131606,4
SL131639,OL131389,2
SL131639,OL131390,8
SL131639,OL131391,7
SL131639,OL131392,4
SL131640,OL131645,7
SL131641,OL131706,6
SL131642,OL131448,7
SL131642,OL131449,5
SL131642,OL131450,6
SL131642,OL131451,3
SL131643,OL131599,13
SL131643,OL131600,7
SL131644,OL131712,4
SL131644,OL131713,3
SL131644,OL131714,7
SL131644,OL131715,2
SL131645,OL131417,2
SL131645,OL131418,4
SL131645,OL131419,5
SL131645,OL131420,9
SL131645,OL131421,5
SL131646,OL131646,4
SL131646,OL131647,1
SL131646,OL131648,5
SL131647,OL131543,5
SL131647,OL131544,9
SL131647,OL131545,5
SL131647,OL131546,7
SL131647,OL131547,7
SL131648,OL131384,7
SL131648,OL131385,5
SL131648,OL131386,3
SL131648,OL131387,8
SL131648,OL131388,7
SL131649,OL131471,13
SL131649,OL131472,6
SL131649,OL131473,9
SL131649,OL131474,9
SL131649,OL131475,6
SL131650,OL131610,10
SL131650,OL131611,9
SL131650,OL131612,8
SL131650,OL131613,9
SL131651,OL131530,15
SL131651,OL131531,7
SL131651,OL131532,7
SL131652,OL131495,6
SL131652,OL131496,2
SL131652,OL131497,5
SL131652,OL131498,5
SL131653,OL131440,3
SL131653,OL131441,5
SL131653,OL131442,6
SL131653,OL131443,6
SL131654,OL131413,4
SL131654,OL131414,4
SL131654,OL131415,4
SL131654,OL131416,10
SL131655,OL131651,4
SL131655,OL131652,6
SL131655,OL131653,2
SL131655,OL131654,3
SL131656,OL131510,9
SL131656,OL131511,4
SL131657,OL131589,6
SL131658,OL131480,3
SL131658,OL131481,8
SL131658,OL131482,7
SL131658,OL131483,3
SL131659,OL131427,2
SL131659,OL131428,2
SL131659,OL131429,5
SL131660,OL131870,2
SL131661,OL131873,8
SL131662,OL131875,3
SL131663,OL131876,5
SL131664,OL131877,8
SL131665,OL131878,1
SL131666,OL131879,4
SL131667,OL131880,3
SL131668,OL131882,3
SL131669,OL131884,5
SL131670,OL131885,5
SL131671,OL131886,2
SL131672,OL131888,3
SL131673,OL131889,6
SL131674,OL131890,10
SL131675,OL131891,11
SL131676,OL131892,17
SL131677,OL131894,5
SL131678,OL131895,3
SL131679,OL131896,4
SL131680,OL131897,6
SL131681,OL131900,5
SL131682,OL131901,3
SL131683,OL131902,3
SL131684,OL131903,3
SL131685,OL131904,10
SL131686,OL131906,3
SL131687,OL131908,13
SL131688,OL131909,5
SL131689,OL131912,6
SL131690,OL131913,2
SL131691,OL131914,4
SL131692,OL131915,7
SL131693,OL131917,2
SL131694,OL131918,2
SL131695,OL131920,4
SL131696,OL131922,5
SL131697,OL131924,11
SL131698,OL131925,5
SL131699,OL131926,2
SL131700,OL131927,9
SL131701,OL131930,3
SL131702,OL131931,13
SL131703,OL131934,4
SL131704,OL131935,5
SL131705,OL131936,7
SL131706,OL131937,8
SL131707,OL131938,10
SL131708,OL131939,5
SL131709,OL131940,1
SL131710,OL131944,11
SL131711,OL131947,8
SL131712,OL131948,6
SL131712,OL131949,5
SL131712,OL131950,6
SL131713,OL131951,1
SL131713,OL131952,1
SL131714,OL131953,4
SL131714,OL131954,3
SL131714,OL131955,2
SL131714,OL131956,5
SL131715,OL131958,6
SL131716,OL131959,6
SL131717,OL131960,3
SL131718,OL131961,2
SL131719,OL131962,4
SL131720,OL131963,3
SL131721,OL131964,3
SL131722,OL131965,8
SL131723,OL131966,6
SL131724,OL131967,5
SL131725,OL131969,8
SL131726,OL131970,15
SL131727,OL131971,10
SL131728,OL131972,5
SL131729,OL131973,14
SL131730,OL131974,11
SL131731,OL131976,5
SL131732,OL131980,5
SL131733,OL131982,7
SL131734,OL131985,6
SL131735,OL131986,3
SL131736,OL131987,3
SL131737,OL131989,2
SL131738,OL131990,1
SL131739,OL131991,2
SL131740,OL131992,2
SL131741,OL131993,2
SL131742,OL131994,2
SL131743,OL131995,3
SL131743,OL131996,3
SL131744,OL131997,2
SL131745,OL131998,1
SL131746,OL131999,3
SL131747,OL132000,3
SL131748,OL131548,2
SL131748,OL131549,5
SL131748,OL131550,3
SL131749,OL131567,4
SL131749,OL131568,2
SL131749,OL131569,2
SL131749,OL131570,3
SL131750,OL131578,3
SL131750,OL131579,2
SL131750,OL131580,5
SL131750,OL131581,3
SL131750,OL131582,2
SL131751,OL131506,2
SL131751,OL131507,4
SL131751,OL131508,3
SL131751,OL131509,2
SL131752,OL131680,11
SL131752,OL131681,8
SL131753,OL131594,3
SL131753,OL131595,11
SL131753,OL131596,8
SL131754,OL131512,9
SL131754,OL131513,4
SL131754,OL131514,10
SL131754,OL131515,4
SL131755,OL131659,13
SL131755,OL131660,9
SL131756,OL131591,5
SL131757,OL131557,5
SL131757,OL131558,4
SL131757,OL131559,4
SL131758,OL131551,15
SL131758,OL131552,4
SL131758,OL131553,3
SL131759,OL131571,2
SL131759,OL131572,6
SL131759,OL131573,4
SL131759,OL131574,4
SL131759,OL131575,3
SL131760,OL131499,4
SL131760,OL131500,4
SL131761,OL131501,4
SL131761,OL131502,7
SL131761,OL131503,7
SL131761,OL131504,12
SL131761,OL131505,6
SL131762,OL131586,8
SL131762,OL131587,6
SL131762,OL131588,6
SL131763,OL131539,5
SL131763,OL131540,4
SL131763,OL131541,2
SL131763,OL131542,9
SL131764,OL131682,10
SL131765,OL131533,8
SL131765,OL131534,8
SL131765,OL131535,3
SL131766,OL131529,2
SL131767,OL131525,5
SL131767,OL131526,8
SL131767,OL131527,15
SL131767,OL131528,7
SL131768,OL131708,8
SL131768,OL131709,4
SL131768,OL131710,7
SL131768,OL131711,8
SL131769,OL131642,7
SL131769,OL131643,5
SL131770,OL131658,8
SL131771,OL131536,9
SL131771,OL131537,3
SL131771,OL131538,5
SL131772,OL131521,5
SL131772,OL131522,12
SL131772,OL131523,4
SL131772,OL131524,11
SL131773,OL131731,6
SL131773,OL131732,8
SL131773,OL131733,5
SL131774,OL131683,8
SL131774,OL131684,7
SL131775,OL131597,3
SL131775,OL131598,2
SL131776,OL132003,5
SL131777,OL132004,9
SL131778,OL132005,2
SL131779,OL132006,3
SL131780,OL132007,4
SL131781,OL132009,12
SL131782,OL132010,8
SL131783,OL132012,4
SL131784,OL132013,6
SL131785,OL132015,8
SL131786,OL132017,15
SL131787,OL132020,4
SL131788,OL132021,15
SL131789,OL132022,3
SL131790,OL132023,7
SL131791,OL132024,7
SL131792,OL132025,6
SL131793,OL132026,3
SL131794,OL132027,5
SL131795,OL132029,4
SL131796,OL132030,4
SL131797,OL132032,4
SL131798,OL132033,7
SL131799,OL132034,6
SL131800,OL132035,2
SL131801,OL132036,8
SL131802,OL132037,10
SL131803,OL132039,5
SL131804,OL132040,5
SL131805,OL132041,4
SL131806,OL132042,4
SL131807,OL132043,10
SL131808,OL132044,2
SL131809,OL132045,7
SL131810,OL132047,4
SL131811,OL132048,3
SL131812,OL132049,3
SL131813,OL132050,4
SL131814,OL132051,5
SL131815,OL132052,8
SL131816,OL132053,4
SL131817,OL132054,7
SL131818,OL132055,5
SL131819,OL132058,4
SL131820,OL132059,5
SL131821,OL132060,2
SL131821,OL132061,2
SL131821,OL132062,4
SL131821,OL132063,4
SL131822,OL132064,4
SL131823,OL132065,4
SL131824,OL132066,14
SL131825,OL132068,13
SL131826,OL132069,13
SL131827,OL132071,6
SL131828,OL132072,8
SL131829,OL132073,2
SL131830,OL132074,6
SL131831,OL132076,4
SL131832,OL132077,4
SL131833,OL132078,7
SL131834,OL132079,3
SL131835,OL132081,3
SL131836,OL132084,3
SL131837,OL132087,7
SL131838,OL132088,4
SL131839,OL132089,4
SL131840,OL132090,7
SL131841,OL132092,7
SL131842,OL132093,4
SL131843,OL132094,2
SL131844,OL132095,4
SL131845,OL132096,2
SL131846,OL132097,3
SL131847,OL132098,6
SL131848,OL132099,4
SL131849,OL132100,4
SL131850,OL132102,2
SL131851,OL132104,2
SL131852,OL132105,4
SL131853,OL132107,4
SL131854,OL132108,2
SL131855,OL132109,10
SL131856,OL132110,2
SL131857,OL132113,5
SL131858,OL132114,2
SL131859,OL131639,2
SL131859,OL131640,7
SL131860,OL131734,3
SL131860,OL131735,3
SL131860,OL131736,2
SL131860,OL131737,5
SL131860,OL131738,7
SL131861,OL131688,9
SL131861,OL131689,5
SL131861,OL131690,6
SL131861,OL131691,3
SL131861,OL131692,13
SL131862,OL131865,6
SL131862,OL131866,5
SL131862,OL131867,6
SL131862,OL131868,8
SL131862,OL131869,4
SL131863,OL131674,9
SL131863,OL131675,6
SL131863,OL131676,5
SL131863,OL131677,17
SL131863,OL131678,3
SL131864,OL131663,4
SL131864,OL131664,5
SL131864,OL131665,7
SL131864,OL131666,7
SL131864,OL131667,3
SL131865,OL131757,3
SL131865,OL131758,6
SL131865,OL131759,11
SL131866,OL131886,2
SL131866,OL131887,3
SL131867,OL131854,7
SL131867,OL131855,5
SL131867,OL131856,5
SL131867,OL131857,7
SL131868,OL131847,4
SL131868,OL131848,3
SL131869,OL131696,5
SL131869,OL131697,2
SL131869,OL131698,7
SL131869,OL131699,2
SL131869,OL131700,3
SL131870,OL131649,4
SL131870,OL131650,5
SL131871,OL131701,8
SL131871,OL131702,3
SL131871,OL131703,5
SL131871,OL131704,6
SL131871,OL131705,6
SL131872,OL131622,9
SL131872,OL131623,5
SL131873,OL131815,4
SL131873,OL131816,4
SL131873,OL131817,6
SL131874,OL131819,3
SL131874,OL131820,1
SL131875,OL131614,18
SL131876,OL131828,3
SL131876,OL131829,2
SL131877,OL131668,9
SL131877,OL131669,7
SL131877,OL131670,8
SL131877,OL131671,3
SL131878,OL131916,1
SL131878,OL131917,2
SL131879,OL131821,2
SL131879,OL131822,4
SL131879,OL131823,2
SL131880,OL131656,2
SL131880,OL131657,7
SL131881,OL131744,2
SL131881,OL131745,7
SL131881,OL131746,3
SL131882,OL131724,3
SL131882,OL131725,4
SL131883,OL131808,8
SL131883,OL131809,6
SL131883,OL131810,6
SL131883,OL131811,3
SL131883,OL131812,5
SL131884,OL131615,4
SL131884,OL131616,3
SL131884,OL131617,2
SL131884,OL131618,3
SL131884,OL131619,3
SL131885,OL131630,7
SL131885,OL131631,3
SL131885,OL131632,4
SL131885,OL131633,3
SL131886,OL131802,3
SL131886,OL131803,4
SL131886,OL131804,5
SL131886,OL131805,6
SL131887,OL131814,9
SL131888,OL131693,2
SL131888,OL131694,5
SL131888,OL131695,1
SL131889,OL131957,3
SL131889,OL131958,6
SL131890,OL131918,2
SL131891,OL131641,6
SL131892,OL131625,9
SL131892,OL131626,3
SL131892,OL131627,4
SL131892,OL131628,11
SL131892,OL131629,17
SL131893,OL131739,8
SL131893,OL131740,5
SL131893,OL131741,10
SL131894,OL131644,9
SL131895,OL131760,5
SL131895,OL131761,5
SL131895,OL131762,4
SL131895,OL131763,6
SL131895,OL131764,4
SL131896,OL131755,6
SL131896,OL131756,11
SL131897,OL131940,1
SL131897,OL131941,2
SL131897,OL131942,2
SL131897,OL131943,1
SL131898,OL131881,6
SL131898,OL131882,3
SL131898,OL131883,5
SL131899,OL132115,7
SL131900,OL132118,4
SL131901,OL132119,4
SL131902,OL132120,9
SL131903,OL132122,3
SL131904,OL132123,1
SL131905,OL132124,3
SL131906,OL132125,3
SL131907,OL132126,3
SL131908,OL132127,5
SL131909,OL132128,7
SL131910,OL132129,2
SL131911,OL132130,4
SL131912,OL132131,7
SL131913,OL132132,3
SL131914,OL132133,3
SL131915,OL132134,4
SL131916,OL132135,7
SL131917,OL132137,2
SL131918,OL132138,9
SL131919,OL132139,7
SL131920,OL132140,3
SL131921,OL132142,6
SL131922,OL132143,6
SL131923,OL132144,2
SL131924,OL132145,2
SL131925,OL132147,9
SL131926,OL132148,10
SL131927,OL132149,9
SL131928,OL132150,9
SL131929,OL132151,2
SL131930,OL132152,1
SL131931,OL132154,2
SL131932,OL132155,3
SL131933,OL132157,5
SL131934,OL132158,13
SL131935,OL132161,3
SL131936,OL132163,6
SL131937,OL132164,5
SL131938,OL132165,7
SL131939,OL132167,2
SL131940,OL132170,11
SL131941,OL132171,12
SL131942,OL132172,5
SL131943,OL132173,4
SL131944,OL132174,2
SL131945,OL132177,4
SL131946,OL132178,9
SL131947,OL132179,8
SL131948,OL132180,4
SL131949,OL132181,7
SL131950,OL132182,5
SL131951,OL132183,7
SL131952,OL132184,2
SL131953,OL132185,5
SL131954,OL132186,3
SL131955,OL132187,3
SL131956,OL132188,2
SL131957,OL132189,3
SL131958,OL132190,6
SL131959,OL132191,4
SL131960,OL132192,4
SL131961,OL132193,11
SL131961,OL132194,4
SL131962,OL132196,1
SL131963,OL132197,3
SL131964,OL132199,1
SL131965,OL132202,5
SL131966,OL132203,2
SL131967,OL132204,3
SL131968,OL132206,3
SL131969,OL132207,2
SL131970,OL132208,3
SL131971,OL132209,3
SL131972,OL132210,3
SL131973,OL132211,1
SL131974,OL132212,2
SL131975,OL132214,6
SL131976,OL132215,2
SL131977,OL132216,5
SL131978,OL132219,11
SL131979,OL132222,3
SL131980,OL132223,10
SL131981,OL132224,2
SL131982,OL132225,1
SL131983,OL132226,1
SL131984,OL132228,1
SL131985,OL132230,4
SL131986,OL132232,4
SL131987,OL132233,3
SL131988,OL132235,4
SL131989,OL132236,11
SL131990,OL132237,5
SL131991,OL132238,4
SL131992,OL132240,1
SL131993,OL132245,9
SL131994,OL132246,4
SL131995,OL132247,1
SL131996,OL132249,2
SL131997,OL132250,3
SL131998,OL132251,2
SL131999,OL132253,4
SL132000,OL132254,3
SL132001,OL132256,3
SL132002,OL132257,6
SL132003,OL132259,2
SL132004,OL132260,10
SL132005,OL132262,10
SL132006,OL132263,4
SL132007,OL132264,3
SL132008,OL132265,3
SL132009,OL132266,1
SL132010,OL132058,4
SL132011,OL131880,3
SL132012,OL131895,3
SL132012,OL131896,4
SL132013,OL131798,2
SL132013,OL131799,2
SL132013,OL131800,6
SL132013,OL131801,6
SL132014,OL131875,3
SL132014,OL131876,5
SL132014,OL131877,8
SL132015,OL131750,6
SL132015,OL131751,5
SL132015,OL131752,6
SL132015,OL131753,5
SL132015,OL131754,5
SL132016,OL131796,5
SL132016,OL131797,4
SL132017,OL131919,7
SL132017,OL131920,4
SL132017,OL131921,4
SL132017,OL131922,5
SL132017,OL131923,11
SL132018,OL131849,3
SL132018,OL131850,3
SL132018,OL131851,3
SL132018,OL131852,1
SL132018,OL131853,2
SL132019,OL131944,11
SL132019,OL131945,7
SL132019,OL131946,8
SL132019,OL131947,8
SL132020,OL131775,9
SL132020,OL131776,4
SL132020,OL131777,3
SL132020,OL131778,17
SL132020,OL131779,5
SL132021,OL131889,6
SL132021,OL131890,10
SL132021,OL131891,11
SL132021,OL131892,17
SL132022,OL131765,5
SL132022,OL131766,5
SL132022,OL131767,9
SL132022,OL131768,4
SL132022,OL131769,16
SL132023,OL132109,10
SL132024,OL132017,15
SL132024,OL132018,3
SL132024,OL132019,9
SL132025,OL132095,4
SL132026,OL131840,2
SL132026,OL131841,2
SL132026,OL131842,3
SL132026,OL131843,2
SL132026,OL131844,3
SL132027,OL132086,7
SL132027,OL132087,7
SL132027,OL132088,4
SL132028,OL131936,7
SL132028,OL131937,8
SL132029,OL131783,4
SL132029,OL131784,6
SL132029,OL131785,2
SL132029,OL131786,3
SL132030,OL131846,7
SL132031,OL131830,2
SL132031,OL131831,2
SL132031,OL131832,2
SL132032,OL131787,4
SL132032,OL131788,2
SL132032,OL131789,3
SL132033,OL131726,2
SL132033,OL131727,5
SL132033,OL131728,2
SL132033,OL131729,3
SL132033,OL131730,3
SL132034,OL131790,4
SL132034,OL131791,1
SL132034,OL131792,3
SL132035,OL132065,4
SL132036,OL131793,3
SL132036,OL131794,3
SL132036,OL131795,8
SL132037,OL131904,10
SL132037,OL131905,5
SL132037,OL131906,3
SL132037,OL131907,3
SL132038,OL131780,2
SL132038,OL131781,3
SL132038,OL131782,2
SL132039,OL131818,2
SL132040,OL132075,6
SL132040,OL132076,4
SL132041,OL131748,5
SL132041,OL131749,6
SL132042,OL131833,5
SL132042,OL131834,2
SL132042,OL131835,2
SL132043,OL131964,3
SL132044,OL131836,3
SL132044,OL131837,2
SL132044,OL131838,9
SL132044,OL131839,12
SL132045,OL132037,10
SL132045,OL132038,8
SL132046,OL131884,5
SL132046,OL131885,5
SL132047,OL131770,5
SL132047,OL131771,11
SL132047,OL131772,5
SL132047,OL131773,4
SL132047,OL131774,4
SL132048,OL131806,10
SL132048,OL131807,8
SL132049,OL131716,4
SL132049,OL131717,7
SL132049,OL131718,1
SL132049,OL131719,3
SL132049,OL131720,2
SL132050,OL131813,6
SL132051,OL131858,1
SL132051,OL131859,1
SL132051,OL131860,7
SL132052,OL132071,6
SL132052,OL132072,8
SL132053,OL131845,8
SL132054,OL131721,8
SL132054,OL131722,3
SL132054,OL131723,9
SL132055,OL131826,10
SL132055,OL131827,5
SL132056,OL132036,8
SL132057,OL132268,8
SL132058,OL132269,4
SL132059,OL132270,6
SL132060,OL132271,11
SL132061,OL132274,5
SL132062,OL132276,4
SL132063,OL132277,2
SL132064,OL132278,1
SL132065,OL132279,2
SL132066,OL132280,6
SL132067,OL132281,14
SL132068,OL132282,10
SL132069,OL132286,9
SL132070,OL132288,3
SL132071,OL132290,7
SL132072,OL132291,5
SL132073,OL132292,4
SL132074,OL132293,5
SL132075,OL132295,4
SL132076,OL132297,11
SL132077,OL132298,1
SL132078,OL132299,4
SL132079,OL132300,8
SL132080,OL132301,8
SL132081,OL132303,3
SL132082,OL132304,8
SL132083,OL132305,7
SL132084,OL132306,7
SL132085,OL132307,6
SL132086,OL132308,7
SL132087,OL132309,2
SL132088,OL132310,7
SL132089,OL132311,5
SL132090,OL132312,5
SL132091,OL132313,5
