Inbound_Shipment_ID,Supplier_ID,Destination_Hub_ID,SKU,Quantity_Received,Expected_Arrival_Date,Actual_Arrival_Date
INB00336,SUP003,HUB-BLR,SKU0494,103,2025-03-26,2025-03-27
INB00337,SUP004,HUB-BOM,SKU0019,45,2025-03-23,2025-03-27
INB00337,SUP004,HUB-BOM,SKU0174,38,2025-03-22,2025-03-27
INB00338,SUP012,HUB-DEL,SKU0142,78,2025-03-26,2025-03-27
INB00337,SUP004,HUB-BOM,SKU0085,41,2025-03-25,2025-03-28
INB00337,SUP004,HUB-BOM,SKU0438,39,2025-03-26,2025-03-28
INB00338,SUP012,HUB-DEL,SKU0037,57,2025-03-26,2025-03-28
INB00338,SUP012,HUB-DEL,SKU0188,61,2025-03-26,2025-03-28
INB00336,SUP003,HUB-BLR,SKU0179,115,2025-03-28,2025-03-29
INB00337,SUP004,HUB-BOM,SKU0279,38,2025-03-29,2025-03-29
INB00337,SUP004,HUB-BOM,SKU0319,38,2025-03-25,2025-03-29
INB00337,SUP004,HUB-BOM,SKU0343,53,2025-03-28,2025-03-29
INB00337,SUP004,HUB-BOM,SKU0477,46,2025-03-29,2025-03-29
INB00337,SUP004,HUB-BOM,SKU0481,44,2025-03-26,2025-03-29
INB00338,SUP012,HUB-DEL,SKU0128,71,2025-03-24,2025-03-29
INB00338,SUP012,HUB-DEL,SKU0245,81,2025-03-24,2025-03-29
INB00338,SUP012,HUB-DEL,SKU0312,64,2025-03-24,2025-03-29
INB00338,SUP012,HUB-DEL,SKU0314,68,2025-03-28,2025-03-29
INB00337,SUP004,HUB-BOM,SKU0070,43,2025-03-26,2025-03-30
INB00337,SUP004,HUB-BOM,SKU0223,43,2025-03-25,2025-03-30
INB00337,SUP004,HUB-BOM,SKU0300,39,2025-03-26,2025-03-30
INB00337,SUP004,HUB-BOM,SKU0307,47,2025-03-26,2025-03-30
INB00337,SUP004,HUB-BOM,SKU0415,48,2025-03-28,2025-03-30
INB00338,SUP012,HUB-DEL,SKU0115,72,2025-03-25,2025-03-30
INB00338,SUP012,HUB-DEL,SKU0238,75,2025-03-30,2025-03-30
INB00338,SUP012,HUB-DEL,SKU0341,65,2025-03-26,2025-03-30
INB00337,SUP004,HUB-BOM,SKU0340,39,2025-03-30,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0031,62,2025-03-29,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0043,62,2025-03-26,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0102,61,2025-03-26,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0212,57,2025-03-31,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0221,76,2025-03-31,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0325,68,2025-03-29,2025-03-31
INB00338,SUP012,HUB-DEL,SKU0447,82,2025-03-26,2025-03-31
INB00337,SUP004,HUB-BOM,SKU0257,40,2025-03-29,2025-04-01
INB00337,SUP004,HUB-BOM,SKU0278,37,2025-03-27,2025-04-01
INB00337,SUP004,HUB-BOM,SKU0372,60,2025-03-27,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0030,57,2025-03-31,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0117,58,2025-03-31,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0133,57,2025-03-28,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0316,66,2025-03-29,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0364,58,2025-03-31,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0412,69,2025-03-27,2025-04-01
INB00338,SUP012,HUB-DEL,SKU0138,73,2025-03-31,2025-04-02
INB00338,SUP012,HUB-DEL,SKU0459,66,2025-04-01,2025-04-02
INB00339,SUP005,HUB-BLR,SKU0344,97,2025-03-30,2025-04-02
INB00339,SUP005,HUB-BLR,SKU0352,95,2025-04-02,2025-04-02
INB00339,SUP005,HUB-BLR,SKU0441,116,2025-04-02,2025-04-02
INB00339,SUP005,HUB-BLR,SKU0486,141,2025-03-29,2025-04-02
INB00337,SUP004,HUB-BOM,SKU0410,38,2025-04-02,2025-04-03
INB00339,SUP005,HUB-BLR,SKU0094,132,2025-03-30,2025-04-03
INB00339,SUP005,HUB-BLR,SKU0291,98,2025-03-31,2025-04-03
INB00339,SUP005,HUB-BLR,SKU0295,108,2025-04-02,2025-04-03
INB00339,SUP005,HUB-BLR,SKU0336,113,2025-03-29,2025-04-03
INB00339,SUP005,HUB-BLR,SKU0479,110,2025-03-30,2025-04-03
INB00339,SUP005,HUB-BLR,SKU0023,96,2025-04-04,2025-04-04
INB00339,SUP005,HUB-BLR,SKU0203,99,2025-04-01,2025-04-04
INB00339,SUP005,HUB-BLR,SKU0244,101,2025-04-04,2025-04-04
INB00339,SUP005,HUB-BLR,SKU0333,103,2025-04-04,2025-04-04
INB00339,SUP005,HUB-BLR,SKU0377,97,2025-04-04,2025-04-04
INB00338,SUP012,HUB-DEL,SKU0011,87,2025-04-04,2025-04-05
INB00339,SUP005,HUB-BLR,SKU0016,96,2025-04-03,2025-04-05
INB00339,SUP005,HUB-BLR,SKU0206,96,2025-04-03,2025-04-05
INB00339,SUP005,HUB-BLR,SKU0234,102,2025-04-04,2025-04-05
INB00339,SUP005,HUB-BLR,SKU0385,120,2025-03-31,2025-04-05
INB00339,SUP005,HUB-BLR,SKU0069,119,2025-04-05,2025-04-06
INB00339,SUP005,HUB-BLR,SKU0130,93,2025-04-06,2025-04-06
INB00339,SUP005,HUB-BLR,SKU0140,100,2025-04-04,2025-04-06
INB00339,SUP005,HUB-BLR,SKU0495,97,2025-04-05,2025-04-06
INB00340,SUP004,HUB-BOM,SKU0275,50,2025-04-03,2025-04-06
INB00340,SUP004,HUB-BOM,SKU0389,37,2025-04-01,2025-04-06
INB00340,SUP004,HUB-BOM,SKU0119,46,2025-04-07,2025-04-07
INB00340,SUP004,HUB-BOM,SKU0216,40,2025-04-07,2025-04-07
INB00340,SUP004,HUB-BOM,SKU0129,38,2025-04-05,2025-04-08
INB00340,SUP004,HUB-BOM,SKU0370,48,2025-04-05,2025-04-08
INB00340,SUP004,HUB-BOM,SKU0446,40,2025-04-03,2025-04-08
INB00340,SUP004,HUB-BOM,SKU0452,45,2025-04-04,2025-04-08
INB00340,SUP004,HUB-BOM,SKU0490,43,2025-04-05,2025-04-08
INB00341,SUP012,HUB-DEL,SKU0196,67,2025-04-06,2025-04-08
INB00341,SUP012,HUB-DEL,SKU0296,72,2025-04-06,2025-04-08
INB00340,SUP004,HUB-BOM,SKU0010,40,2025-04-06,2025-04-09
INB00340,SUP004,HUB-BOM,SKU0150,38,2025-04-09,2025-04-09
INB00340,SUP004,HUB-BOM,SKU0274,38,2025-04-08,2025-04-09
INB00340,SUP004,HUB-BOM,SKU0425,46,2025-04-05,2025-04-09
INB00341,SUP012,HUB-DEL,SKU0289,66,2025-04-09,2025-04-09
INB00341,SUP012,HUB-DEL,SKU0399,92,2025-04-08,2025-04-09
INB00341,SUP012,HUB-DEL,SKU0439,76,2025-04-07,2025-04-09
INB00340,SUP004,HUB-BOM,SKU0032,38,2025-04-09,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0088,45,2025-04-08,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0106,45,2025-04-07,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0116,37,2025-04-07,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0170,38,2025-04-05,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0315,46,2025-04-09,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0349,42,2025-04-05,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0421,43,2025-04-07,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0474,40,2025-04-09,2025-04-10
INB00340,SUP004,HUB-BOM,SKU0485,41,2025-04-07,2025-04-10
INB00341,SUP012,HUB-DEL,SKU0086,62,2025-04-07,2025-04-10
INB00341,SUP012,HUB-DEL,SKU0293,66,2025-04-05,2025-04-10
INB00339,SUP005,HUB-BLR,SKU0466,105,2025-04-07,2025-04-11
INB00340,SUP004,HUB-BOM,SKU0218,51,2025-04-09,2025-04-11
INB00340,SUP004,HUB-BOM,SKU0331,57,2025-04-06,2025-04-11
INB00340,SUP004,HUB-BOM,SKU0483,44,2025-04-06,2025-04-11
INB00341,SUP012,HUB-DEL,SKU0149,59,2025-04-08,2025-04-11
INB00341,SUP012,HUB-DEL,SKU0233,64,2025-04-11,2025-04-11
INB00341,SUP012,HUB-DEL,SKU0382,85,2025-04-11,2025-04-11
INB00340,SUP004,HUB-BOM,SKU0155,37,2025-04-08,2025-04-12
INB00340,SUP004,HUB-BOM,SKU0255,48,2025-04-09,2025-04-12
INB00340,SUP004,HUB-BOM,SKU0280,39,2025-04-11,2025-04-12
INB00340,SUP004,HUB-BOM,SKU0402,49,2025-04-07,2025-04-12
INB00340,SUP004,HUB-BOM,SKU0470,38,2025-04-07,2025-04-12
INB00341,SUP012,HUB-DEL,SKU0103,84,2025-04-07,2025-04-12
INB00341,SUP012,HUB-DEL,SKU0264,70,2025-04-09,2025-04-12
INB00341,SUP012,HUB-DEL,SKU0318,59,2025-04-08,2025-04-12
INB00340,SUP004,HUB-BOM,SKU0114,41,2025-04-13,2025-04-13
INB00340,SUP004,HUB-BOM,SKU0151,40,2025-04-10,2025-04-13
INB00340,SUP004,HUB-BOM,SKU0392,49,2025-04-11,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0007,59,2025-04-10,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0095,59,2025-04-12,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0113,58,2025-04-09,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0208,67,2025-04-10,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0306,58,2025-04-10,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0398,75,2025-04-12,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0426,81,2025-04-08,2025-04-13
INB00341,SUP012,HUB-DEL,SKU0045,67,2025-04-10,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0134,67,2025-04-09,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0225,60,2025-04-10,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0284,72,2025-04-09,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0417,84,2025-04-10,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0455,59,2025-04-09,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0462,62,2025-04-09,2025-04-14
INB00342,SUP005,HUB-BLR,SKU0362,114,2025-04-09,2025-04-14
INB00341,SUP012,HUB-DEL,SKU0424,75,2025-04-15,2025-04-15
INB00342,SUP005,HUB-BLR,SKU0185,116,2025-04-10,2025-04-15
INB00342,SUP005,HUB-BLR,SKU0269,96,2025-04-10,2025-04-15
INB00340,SUP004,HUB-BOM,SKU0126,49,2025-04-15,2025-04-16
INB00341,SUP012,HUB-DEL,SKU0055,68,2025-04-15,2025-04-16
INB00341,SUP012,HUB-DEL,SKU0062,63,2025-04-16,2025-04-16
INB00341,SUP012,HUB-DEL,SKU0144,71,2025-04-14,2025-04-16
INB00342,SUP005,HUB-BLR,SKU0061,101,2025-04-16,2025-04-16
INB00342,SUP005,HUB-BLR,SKU0109,97,2025-04-12,2025-04-16
INB00342,SUP005,HUB-BLR,SKU0131,145,2025-04-12,2025-04-16
INB00342,SUP005,HUB-BLR,SKU0105,99,2025-04-15,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0120,109,2025-04-12,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0175,108,2025-04-17,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0183,95,2025-04-15,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0304,130,2025-04-17,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0383,115,2025-04-15,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0433,95,2025-04-13,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0440,95,2025-04-16,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0460,111,2025-04-13,2025-04-17
INB00342,SUP005,HUB-BLR,SKU0099,124,2025-04-16,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0192,115,2025-04-13,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0217,102,2025-04-14,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0299,126,2025-04-17,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0305,106,2025-04-14,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0435,99,2025-04-15,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0475,111,2025-04-17,2025-04-18
INB00342,SUP005,HUB-BLR,SKU0051,136,2025-04-18,2025-04-19
INB00342,SUP005,HUB-BLR,SKU0063,100,2025-04-15,2025-04-19
INB00342,SUP005,HUB-BLR,SKU0082,97,2025-04-17,2025-04-19
INB00342,SUP005,HUB-BLR,SKU0110,120,2025-04-14,2025-04-19
INB00342,SUP005,HUB-BLR,SKU0242,94,2025-04-17,2025-04-19
INB00342,SUP005,HUB-BLR,SKU0247,94,2025-04-16,2025-04-19
INB00343,SUP013,HUB-DEL,SKU0034,80,2025-04-14,2025-04-19
INB00343,SUP013,HUB-DEL,SKU0039,62,2025-04-18,2025-04-19
INB00343,SUP013,HUB-DEL,SKU0253,79,2025-04-16,2025-04-19
INB00343,SUP013,HUB-DEL,SKU0416,78,2025-04-17,2025-04-19
INB00344,SUP004,HUB-BOM,SKU0076,47,2025-04-15,2025-04-19
INB00343,SUP013,HUB-DEL,SKU0207,60,2025-04-15,2025-04-20
INB00343,SUP013,HUB-DEL,SKU0297,71,2025-04-17,2025-04-20
INB00343,SUP013,HUB-DEL,SKU0321,69,2025-04-17,2025-04-20
INB00343,SUP013,HUB-DEL,SKU0376,78,2025-04-20,2025-04-20
INB00344,SUP004,HUB-BOM,SKU0260,48,2025-04-15,2025-04-20
INB00344,SUP004,HUB-BOM,SKU0378,38,2025-04-16,2025-04-20
INB00344,SUP004,HUB-BOM,SKU0396,59,2025-04-18,2025-04-20
INB00344,SUP004,HUB-BOM,SKU0431,43,2025-04-18,2025-04-20
INB00344,SUP004,HUB-BOM,SKU0436,44,2025-04-20,2025-04-20
INB00342,SUP005,HUB-BLR,SKU0041,93,2025-04-16,2025-04-21
INB00342,SUP005,HUB-BLR,SKU0492,97,2025-04-16,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0008,57,2025-04-17,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0015,58,2025-04-17,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0057,57,2025-04-18,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0068,73,2025-04-18,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0111,80,2025-04-17,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0157,62,2025-04-21,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0267,59,2025-04-17,2025-04-21
INB00343,SUP013,HUB-DEL,SKU0499,73,2025-04-17,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0083,46,2025-04-18,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0209,49,2025-04-20,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0210,43,2025-04-21,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0254,38,2025-04-20,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0400,49,2025-04-16,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0434,38,2025-04-17,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0448,37,2025-04-17,2025-04-21
INB00344,SUP004,HUB-BOM,SKU0476,38,2025-04-21,2025-04-21
INB00342,SUP005,HUB-BLR,SKU0359,102,2025-04-20,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0047,59,2025-04-21,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0092,75,2025-04-19,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0104,82,2025-04-17,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0194,85,2025-04-17,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0204,62,2025-04-19,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0212,61,2025-04-19,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0215,68,2025-04-21,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0245,66,2025-04-18,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0281,77,2025-04-18,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0286,85,2025-04-17,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0379,92,2025-04-17,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0422,66,2025-04-21,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0427,68,2025-04-21,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0468,75,2025-04-18,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0160,38,2025-04-17,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0171,38,2025-04-19,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0220,48,2025-04-19,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0228,39,2025-04-22,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0273,40,2025-04-22,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0310,38,2025-04-21,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0337,53,2025-04-20,2025-04-22
INB00344,SUP004,HUB-BOM,SKU0432,41,2025-04-19,2025-04-22
INB00343,SUP013,HUB-DEL,SKU0027,59,2025-04-23,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0029,81,2025-04-21,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0053,62,2025-04-22,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0060,67,2025-04-18,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0080,63,2025-04-21,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0240,60,2025-04-18,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0384,74,2025-04-20,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0009,41,2025-04-21,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0066,46,2025-04-22,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0139,37,2025-04-20,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0164,42,2025-04-20,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0177,45,2025-04-19,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0246,42,2025-04-20,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0250,41,2025-04-19,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0350,48,2025-04-20,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0437,43,2025-04-20,2025-04-23
INB00344,SUP004,HUB-BOM,SKU0471,43,2025-04-22,2025-04-23
INB00343,SUP013,HUB-DEL,SKU0006,59,2025-04-24,2025-04-24
INB00343,SUP013,HUB-DEL,SKU0231,65,2025-04-20,2025-04-24
INB00343,SUP013,HUB-DEL,SKU0339,80,2025-04-19,2025-04-24
INB00343,SUP013,HUB-DEL,SKU0356,60,2025-04-24,2025-04-24
INB00343,SUP013,HUB-DEL,SKU0386,70,2025-04-22,2025-04-24
INB00343,SUP013,HUB-DEL,SKU0453,58,2025-04-24,2025-04-24
INB00344,SUP004,HUB-BOM,SKU0025,49,2025-04-21,2025-04-24
INB00344,SUP004,HUB-BOM,SKU0178,38,2025-04-19,2025-04-24
INB00344,SUP004,HUB-BOM,SKU0428,40,2025-04-19,2025-04-24
INB00344,SUP004,HUB-BOM,SKU0482,39,2025-04-19,2025-04-24
INB00344,SUP004,HUB-BOM,SKU0496,41,2025-04-20,2025-04-24
INB00343,SUP013,HUB-DEL,SKU0042,60,2025-04-21,2025-04-25
INB00343,SUP013,HUB-DEL,SKU0226,57,2025-04-22,2025-04-25
INB00343,SUP013,HUB-DEL,SKU0235,68,2025-04-22,2025-04-25
INB00344,SUP004,HUB-BOM,SKU0001,42,2025-04-22,2025-04-25
INB00344,SUP004,HUB-BOM,SKU0154,41,2025-04-22,2025-04-25
INB00344,SUP004,HUB-BOM,SKU0292,44,2025-04-21,2025-04-25
INB00345,SUP018,HUB-BLR,SKU0038,99,2025-04-21,2025-04-25
INB00345,SUP018,HUB-BLR,SKU0072,93,2025-04-24,2025-04-25
INB00343,SUP013,HUB-DEL,SKU0301,62,2025-04-21,2025-04-26
INB00345,SUP018,HUB-BLR,SKU0232,129,2025-04-21,2025-04-26
INB00345,SUP018,HUB-BLR,SKU0258,114,2025-04-23,2025-04-26
INB00345,SUP018,HUB-BLR,SKU0313,105,2025-04-24,2025-04-26
INB00345,SUP018,HUB-BLR,SKU0366,121,2025-04-24,2025-04-26
INB00344,SUP004,HUB-BOM,SKU0024,54,2025-04-22,2025-04-27
INB00344,SUP004,HUB-BOM,SKU0191,45,2025-04-24,2025-04-27
INB00345,SUP018,HUB-BLR,SKU0005,93,2025-04-24,2025-04-27
INB00345,SUP018,HUB-BLR,SKU0013,117,2025-04-25,2025-04-27
INB00345,SUP018,HUB-BLR,SKU0153,96,2025-04-27,2025-04-27
INB00345,SUP018,HUB-BLR,SKU0285,115,2025-04-25,2025-04-27
INB00345,SUP018,HUB-BLR,SKU0371,105,2025-04-22,2025-04-27
INB00345,SUP018,HUB-BLR,SKU0026,118,2025-04-28,2025-04-28
INB00345,SUP018,HUB-BLR,SKU0488,100,2025-04-26,2025-04-28
INB00345,SUP018,HUB-BLR,SKU0035,97,2025-04-24,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0071,100,2025-04-26,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0087,107,2025-04-26,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0143,112,2025-04-27,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0270,111,2025-04-26,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0288,131,2025-04-27,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0303,95,2025-04-26,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0322,107,2025-04-26,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0360,98,2025-04-29,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0361,94,2025-04-28,2025-04-29
INB00346,SUP014,HUB-DEL,SKU0414,100,2025-04-24,2025-04-29
INB00345,SUP018,HUB-BLR,SKU0004,103,2025-04-28,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0156,95,2025-04-28,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0165,103,2025-04-28,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0320,106,2025-04-30,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0332,115,2025-04-27,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0394,115,2025-04-26,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0419,103,2025-04-27,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0430,121,2025-04-30,2025-04-30
INB00346,SUP014,HUB-DEL,SKU0317,59,2025-04-25,2025-04-30
INB00346,SUP014,HUB-DEL,SKU0334,68,2025-04-25,2025-04-30
INB00346,SUP014,HUB-DEL,SKU0403,73,2025-04-29,2025-04-30
INB00347,SUP009,HUB-BOM,SKU0097,39,2025-04-26,2025-04-30
INB00347,SUP009,HUB-BOM,SKU0263,38,2025-04-25,2025-04-30
INB00347,SUP009,HUB-BOM,SKU0406,44,2025-04-29,2025-04-30
INB00345,SUP018,HUB-BLR,SKU0401,98,2025-04-26,2025-05-01
INB00345,SUP018,HUB-BLR,SKU0405,100,2025-05-01,2025-05-01
INB00346,SUP014,HUB-DEL,SKU0045,126,2025-04-26,2025-05-01
INB00346,SUP014,HUB-DEL,SKU0059,61,2025-05-01,2025-05-01
INB00346,SUP014,HUB-DEL,SKU0163,85,2025-04-30,2025-05-01
INB00346,SUP014,HUB-DEL,SKU0230,62,2025-04-28,2025-05-01
INB00346,SUP014,HUB-DEL,SKU0328,74,2025-04-28,2025-05-01
INB00345,SUP018,HUB-BLR,SKU0229,117,2025-04-27,2025-05-02
INB00345,SUP018,HUB-BLR,SKU0237,109,2025-04-29,2025-05-02
INB00345,SUP018,HUB-BLR,SKU0423,136,2025-04-29,2025-05-02
INB00346,SUP014,HUB-DEL,SKU0125,60,2025-04-28,2025-05-02
INB00346,SUP014,HUB-DEL,SKU0142,58,2025-04-30,2025-05-02
INB00346,SUP014,HUB-DEL,SKU0238,60,2025-05-02,2025-05-02
INB00346,SUP014,HUB-DEL,SKU0256,70,2025-04-30,2025-05-02
INB00346,SUP014,HUB-DEL,SKU0449,80,2025-04-27,2025-05-02
INB00347,SUP009,HUB-BOM,SKU0108,46,2025-04-28,2025-05-02
INB00347,SUP009,HUB-BOM,SKU0287,42,2025-04-30,2025-05-02
INB00347,SUP009,HUB-BOM,SKU0380,45,2025-04-29,2025-05-02
INB00347,SUP009,HUB-BOM,SKU0395,43,2025-04-29,2025-05-02
INB00347,SUP009,HUB-BOM,SKU0451,40,2025-04-28,2025-05-02
INB00346,SUP014,HUB-DEL,SKU0003,66,2025-05-03,2025-05-03
INB00346,SUP014,HUB-DEL,SKU0173,70,2025-05-02,2025-05-03
INB00346,SUP014,HUB-DEL,SKU0208,62,2025-05-01,2025-05-03
INB00346,SUP014,HUB-DEL,SKU0277,69,2025-04-28,2025-05-03
INB00346,SUP014,HUB-DEL,SKU0497,66,2025-04-29,2025-05-03
INB00347,SUP009,HUB-BOM,SKU0020,39,2025-04-30,2025-05-03
INB00347,SUP009,HUB-BOM,SKU0189,49,2025-04-28,2025-05-03
INB00347,SUP009,HUB-BOM,SKU0311,44,2025-05-02,2025-05-03
INB00347,SUP009,HUB-BOM,SKU0330,41,2025-04-28,2025-05-03
INB00347,SUP009,HUB-BOM,SKU0411,40,2025-05-02,2025-05-03
INB00345,SUP018,HUB-BLR,SKU0091,94,2025-05-01,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0002,81,2025-05-02,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0187,66,2025-04-30,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0249,73,2025-05-03,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0298,77,2025-04-30,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0342,75,2025-05-02,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0463,74,2025-05-02,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0067,50,2025-05-04,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0124,48,2025-05-02,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0146,38,2025-05-01,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0195,54,2025-05-04,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0259,44,2025-05-03,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0276,39,2025-05-02,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0338,47,2025-05-01,2025-05-04
INB00347,SUP009,HUB-BOM,SKU0465,41,2025-04-30,2025-05-04
INB00346,SUP014,HUB-DEL,SKU0243,57,2025-05-04,2025-05-05
INB00346,SUP014,HUB-DEL,SKU0467,63,2025-05-01,2025-05-05
INB00346,SUP014,HUB-DEL,SKU0487,71,2025-05-02,2025-05-05
INB00346,SUP014,HUB-DEL,SKU0491,57,2025-05-02,2025-05-05
INB00347,SUP009,HUB-BOM,SKU0022,47,2025-05-02,2025-05-05
INB00347,SUP009,HUB-BOM,SKU0347,38,2025-05-04,2025-05-05
INB00347,SUP009,HUB-BOM,SKU0365,38,2025-05-03,2025-05-05
INB00347,SUP009,HUB-BOM,SKU0159,50,2025-05-05,2025-05-06
INB00347,SUP009,HUB-BOM,SKU0307,41,2025-05-05,2025-05-06
