Order_Line_ID,Order_ID,Store_ID,SKU,Source_Hub_ID,Order_Date,Required_Delivery_Date,Quantity_Ordered,Is_Express,Quantity_Shipped
OL135686,ORD45120,ST046,SKU0341,HUB-BOM,2024-11-06,2024-11-16,2,False,2
OL135687,ORD45121,ST037,SKU0398,HUB-BLR,2024-11-06,2024-11-12,8,False,8
OL135688,ORD45121,ST037,SKU0349,HUB-BOM,2024-11-06,2024-11-12,1,False,1
OL135689,ORD45121,ST037,SKU0240,HUB-BOM,2024-11-06,2024-11-12,3,False,3
OL135690,ORD45122,ST020,SKU0439,HUB-BLR,2024-11-06,2024-11-14,8,False,8
OL135691,ORD45122,ST020,SKU0314,HUB-BLR,2024-11-06,2024-11-14,11,False,11
OL135692,ORD45122,ST020,SKU0199,HUB-BLR,2024-11-06,2024-11-14,12,False,12
OL135693,ORD45122,ST020,SKU0046,HUB-DEL,2024-11-06,2024-11-14,8,False,8
OL135694,ORD45122,ST020,SKU0458,HUB-DEL,2024-11-06,2024-11-14,10,False,10
OL135695,ORD45123,ST059,SKU0264,HUB-BLR,2024-11-06,2024-11-11,5,False,5
OL135696,ORD45123,ST059,SKU0009,HUB-DEL,2024-11-06,2024-11-11,6,False,6
OL135697,ORD45123,ST059,SKU0311,HUB-DEL,2024-11-06,2024-11-11,13,False,11
OL135698,ORD45124,ST003,SKU0023,HUB-DEL,2024-11-06,2024-11-14,18,False,18
OL135699,ORD45124,ST003,SKU0199,HUB-BLR,2024-11-06,2024-11-14,20,False,20
OL135700,ORD45124,ST003,SKU0219,HUB-DEL,2024-11-06,2024-11-14,15,False,15
OL135701,ORD45124,ST003,SKU0051,HUB-DEL,2024-11-06,2024-11-14,19,False,19
OL135702,ORD45124,ST003,SKU0123,HUB-BOM,2024-11-06,2024-11-14,4,False,4
OL135703,ORD45125,ST052,SKU0093,HUB-BLR,2024-11-06,2024-11-16,7,False,7
OL135704,ORD45125,ST052,SKU0170,HUB-BOM,2024-11-06,2024-11-16,2,False,2
OL135705,ORD45125,ST052,SKU0293,HUB-BLR,2024-11-06,2024-11-16,6,False,6
OL135706,ORD45125,ST052,SKU0484,HUB-BOM,2024-11-06,2024-11-16,4,False,4
OL135707,ORD45126,ST045,SKU0204,HUB-BOM,2024-11-06,2024-11-16,8,False,8
OL135708,ORD45126,ST045,SKU0228,HUB-BLR,2024-11-06,2024-11-16,21,False,21
OL135709,ORD45126,ST045,SKU0193,HUB-BOM,2024-11-06,2024-11-16,6,False,6
OL135710,ORD45126,ST045,SKU0227,HUB-DEL,2024-11-06,2024-11-16,8,False,8
OL135711,ORD45126,ST045,SKU0106,HUB-BLR,2024-11-06,2024-11-16,23,False,23
OL135712,ORD45127,ST032,SKU0074,HUB-DEL,2024-11-06,2024-11-10,14,False,14
OL135713,ORD45127,ST032,SKU0013,HUB-BOM,2024-11-06,2024-11-10,3,False,3
OL135714,ORD45127,ST032,SKU0446,HUB-BOM,2024-11-06,2024-11-10,3,False,3
OL135715,ORD45127,ST032,SKU0304,HUB-BOM,2024-11-06,2024-11-10,3,False,3
OL135716,ORD45127,ST032,SKU0409,HUB-BOM,2024-11-06,2024-11-10,5,False,5
OL135717,ORD45128,ST034,SKU0177,HUB-BLR,2024-11-06,2024-11-15,11,False,11
OL135718,ORD45128,ST034,SKU0172,HUB-BOM,2024-11-06,2024-11-15,6,False,6
OL135719,ORD45128,ST034,SKU0469,HUB-BLR,2024-11-06,2024-11-15,9,False,9
OL135720,ORD45129,ST034,SKU0319,HUB-DEL,2024-11-06,2024-11-15,12,False,12
OL135721,ORD45129,ST034,SKU0292,HUB-DEL,2024-11-06,2024-11-15,13,False,13
OL135722,ORD45129,ST034,SKU0162,HUB-BOM,2024-11-06,2024-11-15,5,False,5
OL135723,ORD45129,ST034,SKU0329,HUB-BLR,2024-11-06,2024-11-15,12,False,12
OL135724,ORD45129,ST034,SKU0441,HUB-DEL,2024-11-06,2024-11-15,10,False,10
OL135725,ORD45130,ST032,SKU0360,HUB-BLR,2024-11-06,2024-11-10,17,False,17
OL135726,ORD45130,ST032,SKU0125,HUB-BLR,2024-11-06,2024-11-10,14,False,14
OL135727,ORD45130,ST032,SKU0090,HUB-BOM,2024-11-06,2024-11-10,4,False,4
OL135728,ORD45130,ST032,SKU0423,HUB-BLR,2024-11-06,2024-11-10,12,False,12
OL135729,ORD45130,ST032,SKU0323,HUB-BLR,2024-11-06,2024-11-10,9,False,9
OL135730,ORD45131,ST001,SKU0115,HUB-BLR,2024-11-06,2024-11-10,10,False,10
OL135731,ORD45132,ST023,SKU0223,HUB-BLR,2024-11-06,2024-11-09,19,True,19
OL135732,ORD45132,ST023,SKU0328,HUB-DEL,2024-11-06,2024-11-09,28,True,28
OL135733,ORD45132,ST023,SKU0007,HUB-BLR,2024-11-06,2024-11-09,12,True,12
OL135734,ORD45132,ST023,SKU0370,HUB-DEL,2024-11-06,2024-11-09,24,True,24
OL135735,ORD45132,ST023,SKU0498,HUB-DEL,2024-11-06,2024-11-09,9,True,9
OL135736,ORD45133,ST051,SKU0334,HUB-BOM,2024-11-06,2024-11-14,3,False,3
OL135737,ORD45134,ST022,SKU0338,HUB-BLR,2024-11-06,2024-11-14,6,False,6
OL135738,ORD45134,ST022,SKU0319,HUB-DEL,2024-11-06,2024-11-14,6,False,6
OL135739,ORD45134,ST022,SKU0462,HUB-DEL,2024-11-06,2024-11-14,4,False,4
OL135740,ORD45134,ST022,SKU0450,HUB-BOM,2024-11-06,2024-11-14,1,False,1
OL135741,ORD45134,ST022,SKU0133,HUB-BOM,2024-11-06,2024-11-14,3,False,3
OL135742,ORD45135,ST008,SKU0202,HUB-DEL,2024-11-06,2024-11-09,16,True,16
OL135743,ORD45135,ST008,SKU0066,HUB-BLR,2024-11-06,2024-11-09,16,True,16
OL135744,ORD45135,ST008,SKU0308,HUB-DEL,2024-11-06,2024-11-09,11,True,11
OL135745,ORD45136,ST041,SKU0087,HUB-BLR,2024-11-06,2024-11-13,6,False,6
OL135746,ORD45137,ST020,SKU0403,HUB-BLR,2024-11-06,2024-11-12,13,False,13
OL135747,ORD45137,ST020,SKU0098,HUB-DEL,2024-11-06,2024-11-12,5,False,5
OL135748,ORD45137,ST020,SKU0302,HUB-DEL,2024-11-06,2024-11-12,10,False,10
OL135749,ORD45137,ST020,SKU0114,HUB-BLR,2024-11-06,2024-11-12,8,False,8
OL135750,ORD45138,ST022,SKU0332,HUB-BOM,2024-11-06,2024-11-15,1,False,1
OL135751,ORD45138,ST022,SKU0173,HUB-BLR,2024-11-06,2024-11-15,6,False,6
OL135752,ORD45138,ST022,SKU0129,HUB-DEL,2024-11-06,2024-11-15,6,False,6
OL135753,ORD45138,ST022,SKU0061,HUB-BOM,2024-11-06,2024-11-15,1,False,1
OL135754,ORD45138,ST022,SKU0417,HUB-BLR,2024-11-06,2024-11-15,4,False,4
OL135755,ORD45139,ST008,SKU0011,HUB-DEL,2024-11-06,2024-11-11,20,False,20
OL135756,ORD45139,ST008,SKU0437,HUB-BOM,2024-11-06,2024-11-11,4,False,4
OL135757,ORD45139,ST008,SKU0273,HUB-BOM,2024-11-06,2024-11-11,3,False,3
OL135758,ORD45139,ST008,SKU0190,HUB-DEL,2024-11-06,2024-11-11,9,False,9
OL135759,ORD45140,ST018,SKU0244,HUB-BOM,2024-11-06,2024-11-11,2,False,2
OL135760,ORD45140,ST018,SKU0207,HUB-BOM,2024-11-06,2024-11-11,1,False,1
OL135761,ORD45140,ST018,SKU0056,HUB-DEL,2024-11-06,2024-11-11,4,False,4
OL135762,ORD45140,ST018,SKU0050,HUB-BOM,2024-11-06,2024-11-11,2,False,2
OL135763,ORD45141,ST020,SKU0191,HUB-BLR,2024-11-06,2024-11-09,9,True,9
OL135764,ORD45141,ST020,SKU0265,HUB-BLR,2024-11-06,2024-11-09,10,True,10
OL135765,ORD45141,ST020,SKU0129,HUB-DEL,2024-11-06,2024-11-09,9,True,9
OL135766,ORD45142,ST049,SKU0449,HUB-DEL,2024-11-06,2024-11-16,17,False,17
OL135767,ORD45142,ST049,SKU0218,HUB-BLR,2024-11-06,2024-11-16,15,False,15
OL135768,ORD45143,ST049,SKU0230,HUB-BLR,2024-11-06,2024-11-10,10,False,10
OL135769,ORD45144,ST043,SKU0226,HUB-BLR,2024-11-06,2024-11-09,10,True,10
OL135770,ORD45144,ST043,SKU0316,HUB-BLR,2024-11-06,2024-11-09,5,True,5
OL135771,ORD45145,ST042,SKU0275,HUB-DEL,2024-11-06,2024-11-14,8,False,8
OL135772,ORD45145,ST042,SKU0161,HUB-BLR,2024-11-06,2024-11-14,7,False,7
OL135773,ORD45145,ST042,SKU0189,HUB-BOM,2024-11-06,2024-11-14,1,False,1
OL135774,ORD45145,ST042,SKU0405,HUB-BOM,2024-11-06,2024-11-14,2,False,2
OL135775,ORD45146,ST018,SKU0160,HUB-BLR,2024-11-06,2024-11-14,9,False,9
OL135776,ORD45146,ST018,SKU0244,HUB-BOM,2024-11-06,2024-11-14,3,False,3
OL135777,ORD45146,ST018,SKU0080,HUB-DEL,2024-11-06,2024-11-14,7,False,7
OL135778,ORD45147,ST008,SKU0351,HUB-BLR,2024-11-06,2024-11-16,21,False,21
OL135779,ORD45148,ST032,SKU0183,HUB-BOM,2024-11-07,2024-11-12,5,False,5
OL135780,ORD45148,ST032,SKU0400,HUB-BOM,2024-11-07,2024-11-12,5,False,5
OL135781,ORD45148,ST032,SKU0326,HUB-BLR,2024-11-07,2024-11-12,10,False,10
OL135782,ORD45148,ST032,SKU0467,HUB-BOM,2024-11-07,2024-11-12,3,False,3
OL135783,ORD45149,ST049,SKU0402,HUB-BOM,2024-11-07,2024-11-14,4,False,4
OL135784,ORD45149,ST049,SKU0227,HUB-DEL,2024-11-07,2024-11-14,17,False,17
OL135785,ORD45149,ST049,SKU0046,HUB-DEL,2024-11-07,2024-11-14,23,False,23
OL135786,ORD45149,ST049,SKU0366,HUB-BOM,2024-11-07,2024-11-14,5,False,5
OL135787,ORD45150,ST056,SKU0260,HUB-BOM,2024-11-07,2024-11-16,3,False,3
OL135788,ORD45151,ST002,SKU0225,HUB-DEL,2024-11-07,2024-11-14,6,False,6
OL135789,ORD45151,ST002,SKU0257,HUB-BOM,2024-11-07,2024-11-14,2,False,2
OL135790,ORD45152,ST048,SKU0095,HUB-BLR,2024-11-07,2024-11-16,6,False,6
OL135791,ORD45152,ST048,SKU0139,HUB-BLR,2024-11-07,2024-11-16,10,False,2
OL135792,ORD45152,ST048,SKU0034,HUB-BOM,2024-11-07,2024-11-16,5,False,5
OL135793,ORD45152,ST048,SKU0080,HUB-DEL,2024-11-07,2024-11-16,10,False,10
OL135794,ORD45152,ST048,SKU0317,HUB-BLR,2024-11-07,2024-11-16,18,False,18
OL135795,ORD45153,ST024,SKU0285,HUB-BLR,2024-11-07,2024-11-12,23,False,23
OL135796,ORD45153,ST024,SKU0290,HUB-DEL,2024-11-07,2024-11-12,12,False,12
OL135797,ORD45153,ST024,SKU0027,HUB-BLR,2024-11-07,2024-11-12,9,False,9
OL135798,ORD45153,ST024,SKU0008,HUB-BOM,2024-11-07,2024-11-12,8,False,8
OL135799,ORD45154,ST014,SKU0396,HUB-BOM,2024-11-07,2024-11-14,3,False,3
OL135800,ORD45154,ST014,SKU0025,HUB-DEL,2024-11-07,2024-11-14,12,False,12
OL135801,ORD45155,ST047,SKU0268,HUB-BOM,2024-11-07,2024-11-16,3,False,3
OL135802,ORD45155,ST047,SKU0093,HUB-BLR,2024-11-07,2024-11-16,18,False,18
OL135803,ORD45155,ST047,SKU0423,HUB-BLR,2024-11-07,2024-11-16,6,False,6
OL135804,ORD45156,ST052,SKU0064,HUB-BOM,2024-11-07,2024-11-10,4,True,4
OL135805,ORD45156,ST052,SKU0360,HUB-BLR,2024-11-07,2024-11-10,13,True,13
OL135806,ORD45156,ST052,SKU0285,HUB-BLR,2024-11-07,2024-11-10,11,True,11
OL135807,ORD45156,ST052,SKU0040,HUB-DEL,2024-11-07,2024-11-10,8,True,8
OL135808,ORD45157,ST042,SKU0008,HUB-BOM,2024-11-07,2024-11-13,3,False,3
OL135809,ORD45157,ST042,SKU0434,HUB-BLR,2024-11-07,2024-11-13,8,False,8
OL135810,ORD45157,ST042,SKU0010,HUB-BLR,2024-11-07,2024-11-13,6,False,6
OL135811,ORD45157,ST042,SKU0200,HUB-BLR,2024-11-07,2024-11-13,8,False,8
OL135812,ORD45157,ST042,SKU0272,HUB-BOM,2024-11-07,2024-11-13,2,False,2
OL135813,ORD45158,ST056,SKU0177,HUB-BLR,2024-11-07,2024-11-15,9,False,9
OL135814,ORD45159,ST055,SKU0397,HUB-DEL,2024-11-07,2024-11-17,12,False,12
OL135815,ORD45159,ST055,SKU0415,HUB-BOM,2024-11-07,2024-11-17,2,False,2
OL135816,ORD45160,ST044,SKU0211,HUB-BLR,2024-11-07,2024-11-13,5,False,5
OL135817,ORD45161,ST042,SKU0175,HUB-BOM,2024-11-07,2024-11-15,1,False,1
OL135818,ORD45161,ST042,SKU0215,HUB-DEL,2024-11-07,2024-11-15,8,False,8
OL135819,ORD45162,ST031,SKU0494,HUB-BLR,2024-11-07,2024-11-13,20,False,20
OL135820,ORD45162,ST031,SKU0395,HUB-BLR,2024-11-07,2024-11-13,24,False,24
OL135821,ORD45162,ST031,SKU0155,HUB-BOM,2024-11-07,2024-11-13,5,False,5
OL135822,ORD45162,ST031,SKU0300,HUB-DEL,2024-11-07,2024-11-13,9,False,9
OL135823,ORD45163,ST035,SKU0083,HUB-BLR,2024-11-07,2024-11-16,11,False,11
OL135824,ORD45163,ST035,SKU0272,HUB-BOM,2024-11-07,2024-11-16,3,False,3
OL135825,ORD45163,ST035,SKU0086,HUB-DEL,2024-11-07,2024-11-16,4,False,4
OL135826,ORD45164,ST028,SKU0075,HUB-BLR,2024-11-07,2024-11-13,21,False,21
OL135827,ORD45165,ST022,SKU0402,HUB-BOM,2024-11-07,2024-11-16,1,False,1
OL135828,ORD45165,ST022,SKU0065,HUB-BLR,2024-11-07,2024-11-16,7,False,7
OL135829,ORD45165,ST022,SKU0366,HUB-BOM,2024-11-07,2024-11-16,1,False,1
OL135830,ORD45166,ST023,SKU0287,HUB-DEL,2024-11-07,2024-11-16,23,False,23
OL135831,ORD45166,ST023,SKU0180,HUB-BOM,2024-11-07,2024-11-16,7,False,7
OL135832,ORD45166,ST023,SKU0492,HUB-DEL,2024-11-07,2024-11-16,17,False,17
OL135833,ORD45166,ST023,SKU0096,HUB-DEL,2024-11-07,2024-11-16,19,False,19
OL135834,ORD45167,ST058,SKU0431,HUB-BOM,2024-11-07,2024-11-11,2,False,2
OL135835,ORD45167,ST058,SKU0055,HUB-BLR,2024-11-07,2024-11-11,5,False,5
OL135836,ORD45168,ST003,SKU0376,HUB-DEL,2024-11-07,2024-11-15,10,False,10
OL135837,ORD45168,ST003,SKU0495,HUB-BOM,2024-11-07,2024-11-15,3,False,3
OL135838,ORD45169,ST004,SKU0377,HUB-BLR,2024-11-07,2024-11-14,12,False,12
OL135839,ORD45169,ST004,SKU0331,HUB-BOM,2024-11-07,2024-11-14,2,False,2
OL135840,ORD45170,ST002,SKU0337,HUB-BOM,2024-11-07,2024-11-14,5,False,5
OL135841,ORD45170,ST002,SKU0083,HUB-BLR,2024-11-07,2024-11-14,10,False,10
OL135842,ORD45171,ST048,SKU0285,HUB-BLR,2024-11-07,2024-11-10,10,True,10
OL135843,ORD45171,ST048,SKU0455,HUB-BOM,2024-11-07,2024-11-10,5,True,5
OL135844,ORD45172,ST051,SKU0141,HUB-BOM,2024-11-07,2024-11-17,4,False,4
OL135845,ORD45172,ST051,SKU0457,HUB-DEL,2024-11-07,2024-11-17,15,False,15
OL135846,ORD45172,ST051,SKU0097,HUB-DEL,2024-11-07,2024-11-17,22,False,22
OL135847,ORD45172,ST051,SKU0294,HUB-BOM,2024-11-07,2024-11-17,5,False,5
OL135848,ORD45172,ST051,SKU0207,HUB-BOM,2024-11-07,2024-11-17,6,False,6
OL135849,ORD45173,ST054,SKU0392,HUB-DEL,2024-11-07,2024-11-10,11,True,11
OL135850,ORD45173,ST054,SKU0282,HUB-BLR,2024-11-07,2024-11-10,4,True,4
OL135851,ORD45173,ST054,SKU0439,HUB-BLR,2024-11-07,2024-11-10,7,True,7
OL135852,ORD45174,ST040,SKU0357,HUB-BLR,2024-11-07,2024-11-14,13,False,13
OL135853,ORD45174,ST040,SKU0192,HUB-BLR,2024-11-07,2024-11-14,8,False,8
OL135854,ORD45174,ST040,SKU0491,HUB-DEL,2024-11-07,2024-11-14,4,False,4
OL135855,ORD45174,ST040,SKU0351,HUB-BLR,2024-11-07,2024-11-14,8,False,8
OL135856,ORD45174,ST040,SKU0250,HUB-DEL,2024-11-07,2024-11-14,8,False,8
OL135857,ORD45175,ST050,SKU0443,HUB-DEL,2024-11-07,2024-11-12,11,False,11
OL135858,ORD45175,ST050,SKU0456,HUB-DEL,2024-11-07,2024-11-12,16,False,16
OL135859,ORD45175,ST050,SKU0066,HUB-BLR,2024-11-07,2024-11-12,18,False,18
OL135860,ORD45175,ST050,SKU0182,HUB-DEL,2024-11-07,2024-11-12,10,False,10
OL135861,ORD45175,ST050,SKU0299,HUB-BLR,2024-11-07,2024-11-12,8,False,8
OL135862,ORD45176,ST048,SKU0047,HUB-DEL,2024-11-07,2024-11-17,18,False,18
OL135863,ORD45177,ST009,SKU0383,HUB-BOM,2024-11-07,2024-11-13,6,False,6
OL135864,ORD45177,ST009,SKU0489,HUB-BLR,2024-11-07,2024-11-13,13,False,13
OL135865,ORD45178,ST049,SKU0015,HUB-BLR,2024-11-07,2024-11-17,9,False,9
OL135866,ORD45178,ST049,SKU0299,HUB-BLR,2024-11-07,2024-11-17,16,False,16
OL135867,ORD45179,ST049,SKU0290,HUB-DEL,2024-11-07,2024-11-12,17,False,17
OL135868,ORD45179,ST049,SKU0335,HUB-DEL,2024-11-07,2024-11-12,23,False,23
OL135869,ORD45179,ST049,SKU0240,HUB-BOM,2024-11-07,2024-11-12,4,False,4
OL135870,ORD45179,ST049,SKU0426,HUB-BOM,2024-11-07,2024-11-12,6,False,6
OL135871,ORD45179,ST049,SKU0145,HUB-BOM,2024-11-07,2024-11-12,4,False,4
OL135872,ORD45180,ST045,SKU0369,HUB-BOM,2024-11-07,2024-11-17,7,False,7
OL135873,ORD45180,ST045,SKU0294,HUB-BOM,2024-11-07,2024-11-17,6,False,6
OL135874,ORD45181,ST023,SKU0281,HUB-BOM,2024-11-07,2024-11-16,3,False,3
OL135875,ORD45182,ST037,SKU0383,HUB-BOM,2024-11-07,2024-11-11,2,False,2
OL135876,ORD45182,ST037,SKU0404,HUB-BOM,2024-11-07,2024-11-11,1,False,1
OL135877,ORD45182,ST037,SKU0345,HUB-BOM,2024-11-07,2024-11-11,3,False,3
OL135878,ORD45182,ST037,SKU0140,HUB-BOM,2024-11-07,2024-11-11,1,False,1
OL135879,ORD45183,ST016,SKU0146,HUB-BOM,2024-11-07,2024-11-10,1,True,1
OL135880,ORD45183,ST016,SKU0403,HUB-BLR,2024-11-07,2024-11-10,13,True,13
OL135881,ORD45183,ST016,SKU0352,HUB-BOM,2024-11-07,2024-11-10,2,True,2
OL135882,ORD45183,ST016,SKU0351,HUB-BLR,2024-11-07,2024-11-10,6,True,6
OL135883,ORD45184,ST049,SKU0110,HUB-BOM,2024-11-07,2024-11-17,5,False,5
OL135884,ORD45185,ST026,SKU0351,HUB-BLR,2024-11-07,2024-11-11,16,False,16
OL135885,ORD45185,ST026,SKU0131,HUB-BLR,2024-11-07,2024-11-11,7,False,7
OL135886,ORD45185,ST026,SKU0025,HUB-DEL,2024-11-07,2024-11-11,6,False,6
OL135887,ORD45185,ST026,SKU0448,HUB-BLR,2024-11-07,2024-11-11,12,False,12
OL135888,ORD45185,ST026,SKU0255,HUB-DEL,2024-11-07,2024-11-11,17,False,17
OL135889,ORD45186,ST012,SKU0377,HUB-BLR,2024-11-07,2024-11-16,23,False,23
OL135890,ORD45186,ST012,SKU0307,HUB-BLR,2024-11-07,2024-11-16,23,False,23
OL135891,ORD45186,ST012,SKU0149,HUB-BOM,2024-11-07,2024-11-16,2,False,2
OL135892,ORD45186,ST012,SKU0083,HUB-BLR,2024-11-07,2024-11-16,15,False,15
OL135893,ORD45186,ST012,SKU0345,HUB-BOM,2024-11-07,2024-11-16,4,False,4
OL135894,ORD45187,ST016,SKU0033,HUB-DEL,2024-11-07,2024-11-17,7,False,7
OL135895,ORD45187,ST016,SKU0483,HUB-BLR,2024-11-07,2024-11-17,5,False,5
OL135896,ORD45187,ST016,SKU0155,HUB-BOM,2024-11-07,2024-11-17,4,False,4
OL135897,ORD45187,ST016,SKU0139,HUB-BLR,2024-11-07,2024-11-17,11,False,0
OL135898,ORD45187,ST016,SKU0448,HUB-BLR,2024-11-07,2024-11-17,12,False,12
OL135899,ORD45188,ST050,SKU0263,HUB-BLR,2024-11-07,2024-11-10,7,True,7
OL135900,ORD45188,ST050,SKU0149,HUB-BOM,2024-11-07,2024-11-10,3,True,3
OL135901,ORD45188,ST050,SKU0369,HUB-BOM,2024-11-07,2024-11-10,3,True,3
OL135902,ORD45188,ST050,SKU0168,HUB-BOM,2024-11-07,2024-11-10,2,True,2
OL135903,ORD45189,ST024,SKU0275,HUB-DEL,2024-11-07,2024-11-11,22,False,22
OL135904,ORD45189,ST024,SKU0195,HUB-BLR,2024-11-07,2024-11-11,20,False,20
OL135905,ORD45189,ST024,SKU0425,HUB-BOM,2024-11-07,2024-11-11,5,False,5
OL135906,ORD45189,ST024,SKU0455,HUB-BOM,2024-11-07,2024-11-11,8,False,8
OL135907,ORD45190,ST011,SKU0362,HUB-BLR,2024-11-07,2024-11-11,7,False,7
OL135908,ORD45190,ST011,SKU0057,HUB-BLR,2024-11-07,2024-11-11,12,False,12
OL135909,ORD45190,ST011,SKU0125,HUB-BLR,2024-11-07,2024-11-11,10,False,10
OL135910,ORD45190,ST011,SKU0145,HUB-BOM,2024-11-07,2024-11-11,4,False,4
OL135911,ORD45190,ST011,SKU0060,HUB-BOM,2024-11-07,2024-11-11,5,False,5
OL135912,ORD45191,ST058,SKU0040,HUB-DEL,2024-11-07,2024-11-11,9,False,9
OL135913,ORD45191,ST058,SKU0237,HUB-DEL,2024-11-07,2024-11-11,6,False,6
OL135914,ORD45192,ST012,SKU0468,HUB-BOM,2024-11-07,2024-11-11,6,False,6
OL135915,ORD45192,ST012,SKU0457,HUB-DEL,2024-11-07,2024-11-11,13,False,13
OL135916,ORD45192,ST012,SKU0145,HUB-BOM,2024-11-07,2024-11-11,2,False,2
OL135917,ORD45192,ST012,SKU0009,HUB-DEL,2024-11-07,2024-11-11,9,False,9
OL135918,ORD45193,ST029,SKU0346,HUB-BLR,2024-11-07,2024-11-12,9,False,9
OL135919,ORD45193,ST029,SKU0055,HUB-BLR,2024-11-07,2024-11-12,17,False,17
OL135920,ORD45193,ST029,SKU0467,HUB-BOM,2024-11-07,2024-11-12,3,False,3
OL135921,ORD45193,ST029,SKU0486,HUB-BLR,2024-11-07,2024-11-12,8,False,8
OL135922,ORD45193,ST029,SKU0396,HUB-BOM,2024-11-07,2024-11-12,5,False,5
OL135923,ORD45194,ST039,SKU0246,HUB-BOM,2024-11-07,2024-11-12,3,False,3
OL135924,ORD45194,ST039,SKU0152,HUB-BLR,2024-11-07,2024-11-12,13,False,13
OL135925,ORD45194,ST039,SKU0313,HUB-BOM,2024-11-07,2024-11-12,2,False,2
OL135926,ORD45194,ST039,SKU0426,HUB-BOM,2024-11-07,2024-11-12,4,False,4
OL135927,ORD45195,ST043,SKU0288,HUB-BLR,2024-11-07,2024-11-13,5,False,5
OL135928,ORD45195,ST043,SKU0335,HUB-DEL,2024-11-07,2024-11-13,6,False,6
OL135929,ORD45195,ST043,SKU0282,HUB-BLR,2024-11-07,2024-11-13,8,False,8
OL135930,ORD45195,ST043,SKU0108,HUB-BOM,2024-11-07,2024-11-13,3,False,3
OL135931,ORD45195,ST043,SKU0040,HUB-DEL,2024-11-07,2024-11-13,12,False,12
OL135932,ORD45196,ST029,SKU0161,HUB-BLR,2024-11-07,2024-11-17,8,False,8
OL135933,ORD45196,ST029,SKU0177,HUB-BLR,2024-11-07,2024-11-17,6,False,6
OL135934,ORD45196,ST029,SKU0077,HUB-BOM,2024-11-07,2024-11-17,2,False,2
OL135935,ORD45197,ST057,SKU0064,HUB-BOM,2024-11-07,2024-11-16,3,False,3
OL135936,ORD45197,ST057,SKU0335,HUB-DEL,2024-11-07,2024-11-16,5,False,5
OL135937,ORD45197,ST057,SKU0097,HUB-DEL,2024-11-07,2024-11-16,10,False,10
OL135938,ORD45198,ST035,SKU0500,HUB-BOM,2024-11-07,2024-11-15,3,False,3
OL135939,ORD45199,ST033,SKU0157,HUB-DEL,2024-11-07,2024-11-12,20,False,20
OL135940,ORD45199,ST033,SKU0243,HUB-DEL,2024-11-07,2024-11-12,19,False,19
OL135941,ORD45199,ST033,SKU0424,HUB-BLR,2024-11-07,2024-11-12,6,False,0
OL135942,ORD45199,ST033,SKU0339,HUB-BLR,2024-11-07,2024-11-12,8,False,8
OL135943,ORD45199,ST033,SKU0038,HUB-BLR,2024-11-07,2024-11-12,16,False,16
OL135944,ORD45200,ST045,SKU0250,HUB-DEL,2024-11-07,2024-11-10,23,True,23
OL135945,ORD45201,ST056,SKU0480,HUB-BLR,2024-11-07,2024-11-12,8,False,8
OL135946,ORD45201,ST056,SKU0259,HUB-DEL,2024-11-07,2024-11-12,4,False,4
OL135947,ORD45201,ST056,SKU0316,HUB-BLR,2024-11-07,2024-11-12,7,False,7
OL135948,ORD45202,ST009,SKU0481,HUB-DEL,2024-11-07,2024-11-15,23,False,23
OL135949,ORD45202,ST009,SKU0405,HUB-BOM,2024-11-07,2024-11-15,3,False,3
OL135950,ORD45202,ST009,SKU0118,HUB-BOM,2024-11-07,2024-11-15,4,False,4
OL135951,ORD45203,ST022,SKU0041,HUB-DEL,2024-11-07,2024-11-13,4,False,4
OL135952,ORD45203,ST022,SKU0394,HUB-BOM,2024-11-07,2024-11-13,3,False,3
OL135953,ORD45203,ST022,SKU0473,HUB-BLR,2024-11-07,2024-11-13,7,False,7
OL135954,ORD45204,ST045,SKU0103,HUB-BLR,2024-11-07,2024-11-13,15,False,15
OL135955,ORD45204,ST045,SKU0500,HUB-BOM,2024-11-07,2024-11-13,6,False,6
OL135956,ORD45204,ST045,SKU0311,HUB-DEL,2024-11-07,2024-11-13,10,False,10
OL135957,ORD45204,ST045,SKU0351,HUB-BLR,2024-11-07,2024-11-13,26,False,26
OL135958,ORD45204,ST045,SKU0313,HUB-BOM,2024-11-07,2024-11-13,7,False,7
OL135959,ORD45205,ST032,SKU0464,HUB-BOM,2024-11-07,2024-11-15,3,False,3
OL135960,ORD45206,ST033,SKU0147,HUB-BLR,2024-11-08,2024-11-16,14,False,14
OL135961,ORD45206,ST033,SKU0419,HUB-BOM,2024-11-08,2024-11-16,2,False,2
OL135962,ORD45207,ST037,SKU0166,HUB-BLR,2024-11-08,2024-11-12,13,False,13
OL135963,ORD45208,ST049,SKU0116,HUB-BLR,2024-11-08,2024-11-12,8,False,8
OL135964,ORD45208,ST049,SKU0494,HUB-BLR,2024-11-08,2024-11-12,13,False,13
OL135965,ORD45208,ST049,SKU0476,HUB-BOM,2024-11-08,2024-11-12,3,False,3
OL135966,ORD45208,ST049,SKU0443,HUB-DEL,2024-11-08,2024-11-12,26,False,26
OL135967,ORD45209,ST046,SKU0411,HUB-DEL,2024-11-08,2024-11-13,25,False,25
OL135968,ORD45210,ST049,SKU0218,HUB-BLR,2024-11-08,2024-11-15,25,False,25
OL135969,ORD45210,ST049,SKU0051,HUB-DEL,2024-11-08,2024-11-15,21,False,21
