Snapshot_Date,Hub_ID,SKU,Quantity_On_Hand
2025-02-14,HUB-BOM,SKU0481,87
2025-02-14,HUB-BOM,SKU0482,59
2025-02-14,HUB-BOM,SKU0483,37
2025-02-14,HUB-BLR,SKU0484,208
2025-02-14,HUB-BOM,SKU0485,51
2025-02-14,HUB-BLR,SKU0486,192
2025-02-14,HUB-DEL,SKU0487,78
2025-02-14,HUB-BLR,SKU0488,145
2025-02-14,HUB-BLR,SKU0489,104
2025-02-14,HUB-BOM,SKU0490,63
2025-02-14,HUB-DEL,SKU0491,107
2025-02-14,HUB-BLR,SKU0492,195
2025-02-14,HUB-BLR,SKU0493,180
2025-02-14,HUB-BLR,SKU0494,164
2025-02-14,HUB-BLR,SKU0495,97
2025-02-14,HUB-BOM,SKU0496,87
2025-02-14,HUB-DEL,SKU0497,101
2025-02-14,HUB-DEL,SKU0498,109
2025-02-14,HUB-DEL,SKU0499,113
2025-02-14,HUB-BLR,SKU0500,157
2025-02-15,HUB-BOM,SKU0001,54
2025-02-15,HUB-DEL,SKU0002,102
2025-02-15,HUB-DEL,SKU0003,107
2025-02-15,HUB-BLR,SKU0004,125
2025-02-15,HUB-BLR,SKU0005,141
2025-02-15,HUB-DEL,SKU0006,91
2025-02-15,HUB-DEL,SKU0007,87
2025-02-15,HUB-DEL,SKU0008,97
2025-02-15,HUB-BOM,SKU0009,70
2025-02-15,HUB-BOM,SKU0010,72
2025-02-15,HUB-DEL,SKU0011,134
2025-02-15,HUB-BLR,SKU0012,161
2025-02-15,HUB-BLR,SKU0013,156
2025-02-15,HUB-BOM,SKU0014,57
2025-02-15,HUB-DEL,SKU0015,89
2025-02-15,HUB-BLR,SKU0016,138
2025-02-15,HUB-DEL,SKU0017,123
2025-02-15,HUB-BLR,SKU0018,109
2025-02-15,HUB-BOM,SKU0019,57
2025-02-15,HUB-BOM,SKU0020,39
2025-02-15,HUB-BLR,SKU0021,140
2025-02-15,HUB-BOM,SKU0022,56
2025-02-15,HUB-BLR,SKU0023,172
2025-02-15,HUB-BOM,SKU0024,86
2025-02-15,HUB-BOM,SKU0025,70
2025-02-15,HUB-BLR,SKU0026,129
2025-02-15,HUB-DEL,SKU0027,112
2025-02-15,HUB-BOM,SKU0028,67
2025-02-15,HUB-DEL,SKU0029,128
2025-02-15,HUB-DEL,SKU0030,89
2025-02-15,HUB-DEL,SKU0031,96
2025-02-15,HUB-BOM,SKU0032,36
2025-02-15,HUB-BLR,SKU0033,140
2025-02-15,HUB-DEL,SKU0034,94
2025-02-15,HUB-BLR,SKU0035,209
2025-02-15,HUB-DEL,SKU0036,103
2025-02-15,HUB-DEL,SKU0037,86
2025-02-15,HUB-BLR,SKU0038,111
2025-02-15,HUB-DEL,SKU0039,126
2025-02-15,HUB-BOM,SKU0040,65
2025-02-15,HUB-BLR,SKU0041,146
2025-02-15,HUB-DEL,SKU0042,73
2025-02-15,HUB-DEL,SKU0043,103
2025-02-15,HUB-BLR,SKU0044,153
2025-02-15,HUB-DEL,SKU0045,107
2025-02-15,HUB-DEL,SKU0046,84
2025-02-15,HUB-DEL,SKU0047,128
2025-02-15,HUB-DEL,SKU0048,79
2025-02-15,HUB-BOM,SKU0049,71
2025-02-15,HUB-BLR,SKU0050,109
2025-02-15,HUB-BLR,SKU0051,192
2025-02-15,HUB-DEL,SKU0052,132
2025-02-15,HUB-DEL,SKU0053,85
2025-02-15,HUB-BOM,SKU0054,44
2025-02-15,HUB-DEL,SKU0055,81
2025-02-15,HUB-BOM,SKU0056,46
2025-02-15,HUB-DEL,SKU0057,115
2025-02-15,HUB-BOM,SKU0058,43
2025-02-15,HUB-DEL,SKU0059,81
2025-02-15,HUB-DEL,SKU0060,114
2025-02-15,HUB-BLR,SKU0061,143
2025-02-15,HUB-DEL,SKU0062,101
2025-02-15,HUB-BLR,SKU0063,183
2025-02-15,HUB-BOM,SKU0064,71
2025-02-15,HUB-BLR,SKU0065,160
2025-02-15,HUB-BOM,SKU0066,79
2025-02-15,HUB-BOM,SKU0067,58
2025-02-15,HUB-DEL,SKU0068,90
2025-02-15,HUB-BLR,SKU0069,153
2025-02-15,HUB-BOM,SKU0070,90
2025-02-15,HUB-BLR,SKU0071,118
2025-02-15,HUB-BLR,SKU0072,204
2025-02-15,HUB-BLR,SKU0073,204
2025-02-15,HUB-BLR,SKU0074,178
2025-02-15,HUB-DEL,SKU0075,98
2025-02-15,HUB-BOM,SKU0076,55
2025-02-15,HUB-BOM,SKU0077,87
2025-02-15,HUB-DEL,SKU0078,122
2025-02-15,HUB-BLR,SKU0079,191
2025-02-15,HUB-DEL,SKU0080,111
2025-02-15,HUB-BLR,SKU0081,165
2025-02-15,HUB-BLR,SKU0082,214
2025-02-15,HUB-BOM,SKU0083,68
2025-02-15,HUB-BOM,SKU0084,69
2025-02-15,HUB-BOM,SKU0085,51
2025-02-15,HUB-DEL,SKU0086,112
2025-02-15,HUB-BLR,SKU0087,131
2025-02-15,HUB-BOM,SKU0088,66
2025-02-15,HUB-BLR,SKU0089,155
2025-02-15,HUB-BOM,SKU0090,69
2025-02-15,HUB-BLR,SKU0091,191
2025-02-15,HUB-DEL,SKU0092,75
2025-02-15,HUB-BLR,SKU0093,159
2025-02-15,HUB-BLR,SKU0094,198
2025-02-15,HUB-DEL,SKU0095,120
2025-02-15,HUB-BOM,SKU0096,78
2025-02-15,HUB-BOM,SKU0097,56
2025-02-15,HUB-DEL,SKU0098,73
2025-02-15,HUB-BLR,SKU0099,153
2025-02-15,HUB-DEL,SKU0100,107
2025-02-15,HUB-BLR,SKU0101,132
2025-02-15,HUB-DEL,SKU0102,113
2025-02-15,HUB-DEL,SKU0103,111
2025-02-15,HUB-DEL,SKU0104,120
2025-02-15,HUB-BLR,SKU0105,162
2025-02-15,HUB-BOM,SKU0106,73
2025-02-15,HUB-BOM,SKU0107,63
2025-02-15,HUB-BOM,SKU0108,27
2025-02-15,HUB-BLR,SKU0109,223
2025-02-15,HUB-BLR,SKU0110,138
2025-02-15,HUB-DEL,SKU0111,98
2025-02-15,HUB-BLR,SKU0112,191
2025-02-15,HUB-DEL,SKU0113,67
2025-02-15,HUB-BOM,SKU0114,46
2025-02-15,HUB-DEL,SKU0115,107
2025-02-15,HUB-BOM,SKU0116,59
2025-02-15,HUB-DEL,SKU0117,122
2025-02-15,HUB-BOM,SKU0118,65
2025-02-15,HUB-BOM,SKU0119,84
2025-02-15,HUB-BLR,SKU0120,212
2025-02-15,HUB-BLR,SKU0121,222
2025-02-15,HUB-BLR,SKU0122,228
2025-02-15,HUB-BOM,SKU0123,58
2025-02-15,HUB-BOM,SKU0124,83
2025-02-15,HUB-DEL,SKU0125,113
2025-02-15,HUB-BOM,SKU0126,46
2025-02-15,HUB-BOM,SKU0127,39
2025-02-15,HUB-DEL,SKU0128,89
2025-02-15,HUB-BOM,SKU0129,69
2025-02-15,HUB-BLR,SKU0130,145
2025-02-15,HUB-BLR,SKU0131,151
2025-02-15,HUB-BLR,SKU0132,169
2025-02-15,HUB-DEL,SKU0133,107
2025-02-15,HUB-DEL,SKU0134,108
2025-02-15,HUB-DEL,SKU0135,118
2025-02-15,HUB-BOM,SKU0136,70
2025-02-15,HUB-BLR,SKU0137,187
2025-02-15,HUB-DEL,SKU0138,115
2025-02-15,HUB-BOM,SKU0139,59
2025-02-15,HUB-BLR,SKU0140,127
2025-02-15,HUB-DEL,SKU0141,96
2025-02-15,HUB-DEL,SKU0142,86
2025-02-15,HUB-BLR,SKU0143,140
2025-02-15,HUB-DEL,SKU0144,92
2025-02-15,HUB-BLR,SKU0145,183
2025-02-15,HUB-BOM,SKU0146,47
2025-02-15,HUB-BOM,SKU0147,84
2025-02-15,HUB-BLR,SKU0148,129
2025-02-15,HUB-DEL,SKU0149,129
2025-02-15,HUB-BOM,SKU0150,62
2025-02-15,HUB-BOM,SKU0151,40
2025-02-15,HUB-BOM,SKU0152,78
2025-02-15,HUB-BLR,SKU0153,104
2025-02-15,HUB-BOM,SKU0154,58
2025-02-15,HUB-BOM,SKU0155,53
2025-02-15,HUB-BLR,SKU0156,131
2025-02-15,HUB-DEL,SKU0157,116
2025-02-15,HUB-BLR,SKU0158,223
2025-02-15,HUB-BOM,SKU0159,83
2025-02-15,HUB-BOM,SKU0160,39
2025-02-15,HUB-BOM,SKU0161,78
2025-02-15,HUB-BLR,SKU0162,141
2025-02-15,HUB-DEL,SKU0163,128
2025-02-15,HUB-BOM,SKU0164,82
2025-02-15,HUB-BLR,SKU0165,113
2025-02-15,HUB-BLR,SKU0166,206
2025-02-15,HUB-BLR,SKU0167,176
2025-02-15,HUB-BOM,SKU0168,85
2025-02-15,HUB-BLR,SKU0169,186
2025-02-15,HUB-BOM,SKU0170,81
2025-02-15,HUB-BOM,SKU0171,51
2025-02-15,HUB-BLR,SKU0172,140
2025-02-15,HUB-DEL,SKU0173,117
2025-02-15,HUB-BOM,SKU0174,87
2025-02-15,HUB-BLR,SKU0175,135
2025-02-15,HUB-BOM,SKU0176,66
2025-02-15,HUB-BOM,SKU0177,77
2025-02-15,HUB-BOM,SKU0178,52
2025-02-15,HUB-BLR,SKU0179,184
2025-02-15,HUB-BOM,SKU0180,78
2025-02-15,HUB-BOM,SKU0181,56
2025-02-15,HUB-BLR,SKU0182,101
2025-02-15,HUB-BLR,SKU0183,195
2025-02-15,HUB-DEL,SKU0184,115
2025-02-15,HUB-BLR,SKU0185,142
2025-02-15,HUB-BOM,SKU0186,54
2025-02-15,HUB-DEL,SKU0187,102
2025-02-15,HUB-DEL,SKU0188,122
2025-02-15,HUB-BOM,SKU0189,90
2025-02-15,HUB-DEL,SKU0190,135
2025-02-15,HUB-BOM,SKU0191,90
2025-02-15,HUB-BLR,SKU0192,184
2025-02-15,HUB-BOM,SKU0193,64
2025-02-15,HUB-DEL,SKU0194,103
2025-02-15,HUB-BOM,SKU0195,75
2025-02-15,HUB-DEL,SKU0196,108
2025-02-15,HUB-BLR,SKU0197,211
2025-02-15,HUB-BLR,SKU0198,105
2025-02-15,HUB-BOM,SKU0199,74
2025-02-15,HUB-BOM,SKU0200,62
2025-02-15,HUB-BLR,SKU0201,164
2025-02-15,HUB-DEL,SKU0202,112
2025-02-15,HUB-BLR,SKU0203,166
2025-02-15,HUB-DEL,SKU0204,108
2025-02-15,HUB-BLR,SKU0205,208
2025-02-15,HUB-BLR,SKU0206,171
2025-02-15,HUB-DEL,SKU0207,88
2025-02-15,HUB-DEL,SKU0208,84
2025-02-15,HUB-BOM,SKU0209,58
2025-02-15,HUB-BOM,SKU0210,78
2025-02-15,HUB-BLR,SKU0211,213
2025-02-15,HUB-DEL,SKU0212,128
2025-02-15,HUB-BOM,SKU0213,58
2025-02-15,HUB-BOM,SKU0214,56
2025-02-15,HUB-DEL,SKU0215,95
2025-02-15,HUB-BOM,SKU0216,64
2025-02-15,HUB-BLR,SKU0217,121
2025-02-15,HUB-BOM,SKU0218,58
2025-02-15,HUB-BOM,SKU0219,58
2025-02-15,HUB-BOM,SKU0220,77
2025-02-15,HUB-DEL,SKU0221,126
2025-02-15,HUB-BLR,SKU0222,178
2025-02-15,HUB-BOM,SKU0223,74
2025-02-15,HUB-BLR,SKU0224,166
2025-02-15,HUB-DEL,SKU0225,94
2025-02-15,HUB-DEL,SKU0226,61
2025-02-15,HUB-BLR,SKU0227,132
2025-02-15,HUB-BOM,SKU0228,66
2025-02-15,HUB-BLR,SKU0229,196
2025-02-15,HUB-DEL,SKU0230,93
2025-02-15,HUB-DEL,SKU0231,108
2025-02-15,HUB-BLR,SKU0232,137
2025-02-15,HUB-DEL,SKU0233,101
2025-02-15,HUB-BLR,SKU0234,174
2025-02-15,HUB-DEL,SKU0235,123
2025-02-15,HUB-BLR,SKU0236,106
2025-02-15,HUB-BLR,SKU0237,178
2025-02-15,HUB-DEL,SKU0238,99
2025-02-15,HUB-BLR,SKU0239,218
2025-02-15,HUB-DEL,SKU0240,91
2025-02-15,HUB-BOM,SKU0241,70
2025-02-15,HUB-BLR,SKU0242,160
2025-02-15,HUB-DEL,SKU0243,102
2025-02-15,HUB-BLR,SKU0244,104
2025-02-15,HUB-DEL,SKU0245,104
2025-02-15,HUB-BOM,SKU0246,65
2025-02-15,HUB-BLR,SKU0247,142
2025-02-15,HUB-BLR,SKU0248,181
2025-02-15,HUB-DEL,SKU0249,101
2025-02-15,HUB-BOM,SKU0250,62
2025-02-15,HUB-BLR,SKU0251,136
2025-02-15,HUB-BOM,SKU0252,59
2025-02-15,HUB-DEL,SKU0253,86
2025-02-15,HUB-BOM,SKU0254,80
2025-02-15,HUB-BOM,SKU0255,50
2025-02-15,HUB-DEL,SKU0256,130
2025-02-15,HUB-BOM,SKU0257,64
2025-02-15,HUB-BLR,SKU0258,187
2025-02-15,HUB-BOM,SKU0259,51
2025-02-15,HUB-BOM,SKU0260,62
2025-02-15,HUB-DEL,SKU0261,109
2025-02-15,HUB-BOM,SKU0262,89
2025-02-15,HUB-BOM,SKU0263,63
2025-02-15,HUB-DEL,SKU0264,102
2025-02-15,HUB-DEL,SKU0265,92
2025-02-15,HUB-BOM,SKU0266,83
2025-02-15,HUB-DEL,SKU0267,70
2025-02-15,HUB-DEL,SKU0268,112
2025-02-15,HUB-BLR,SKU0269,228
2025-02-15,HUB-BLR,SKU0270,196
2025-02-15,HUB-BLR,SKU0271,110
2025-02-15,HUB-BOM,SKU0272,60
2025-02-15,HUB-BOM,SKU0273,51
2025-02-15,HUB-BOM,SKU0274,85
2025-02-15,HUB-BOM,SKU0275,67
2025-02-15,HUB-BOM,SKU0276,55
2025-02-15,HUB-DEL,SKU0277,111
2025-02-15,HUB-BOM,SKU0278,72
2025-02-15,HUB-BOM,SKU0279,72
2025-02-15,HUB-BOM,SKU0280,81
2025-02-15,HUB-DEL,SKU0281,106
2025-02-15,HUB-DEL,SKU0282,97
2025-02-15,HUB-BLR,SKU0283,167
2025-02-15,HUB-DEL,SKU0284,82
2025-02-15,HUB-BLR,SKU0285,140
2025-02-15,HUB-DEL,SKU0286,87
2025-02-15,HUB-BOM,SKU0287,42
2025-02-15,HUB-BLR,SKU0288,228
2025-02-15,HUB-DEL,SKU0289,102
2025-02-15,HUB-BLR,SKU0290,190
2025-02-15,HUB-BLR,SKU0291,211
2025-02-15,HUB-BOM,SKU0292,71
2025-02-15,HUB-DEL,SKU0293,119
2025-02-15,HUB-BLR,SKU0294,228
2025-02-15,HUB-BLR,SKU0295,149
2025-02-15,HUB-DEL,SKU0296,115
2025-02-15,HUB-DEL,SKU0297,86
2025-02-15,HUB-DEL,SKU0298,79
2025-02-15,HUB-BLR,SKU0299,222
2025-02-15,HUB-BOM,SKU0300,58
2025-02-15,HUB-DEL,SKU0301,64
2025-02-15,HUB-BOM,SKU0302,75
2025-02-15,HUB-BLR,SKU0303,148
2025-02-15,HUB-BLR,SKU0304,203
2025-02-15,HUB-BLR,SKU0305,197
2025-02-15,HUB-DEL,SKU0306,123
2025-02-15,HUB-BOM,SKU0307,55
2025-02-15,HUB-DEL,SKU0308,119
2025-02-15,HUB-BLR,SKU0309,147
2025-02-15,HUB-BOM,SKU0310,58
2025-02-15,HUB-BOM,SKU0311,73
2025-02-15,HUB-DEL,SKU0312,88
2025-02-15,HUB-BLR,SKU0313,117
2025-02-15,HUB-DEL,SKU0314,87
2025-02-15,HUB-BOM,SKU0315,83
2025-02-15,HUB-DEL,SKU0316,131
2025-02-15,HUB-DEL,SKU0317,89
2025-02-15,HUB-DEL,SKU0318,98
2025-02-15,HUB-BOM,SKU0319,56
2025-02-15,HUB-BLR,SKU0320,210
2025-02-15,HUB-DEL,SKU0321,72
2025-02-15,HUB-BLR,SKU0322,143
2025-02-15,HUB-BLR,SKU0323,120
2025-02-15,HUB-BLR,SKU0324,217
2025-02-15,HUB-DEL,SKU0325,47
2025-02-15,HUB-BLR,SKU0326,170
2025-02-15,HUB-BLR,SKU0327,201
2025-02-15,HUB-DEL,SKU0328,88
2025-02-15,HUB-BLR,SKU0329,181
2025-02-15,HUB-BOM,SKU0330,53
2025-02-15,HUB-BOM,SKU0331,53
2025-02-15,HUB-BLR,SKU0332,110
2025-02-15,HUB-BLR,SKU0333,197
2025-02-15,HUB-DEL,SKU0334,74
2025-02-15,HUB-BLR,SKU0335,217
2025-02-15,HUB-BLR,SKU0336,126
2025-02-15,HUB-BOM,SKU0337,61
2025-02-15,HUB-BOM,SKU0338,56
2025-02-15,HUB-DEL,SKU0339,100
2025-02-15,HUB-BOM,SKU0340,62
2025-02-15,HUB-DEL,SKU0341,77
2025-02-15,HUB-DEL,SKU0342,112
2025-02-15,HUB-BOM,SKU0343,74
2025-02-15,HUB-BLR,SKU0344,220
2025-02-15,HUB-BLR,SKU0345,195
2025-02-15,HUB-DEL,SKU0346,99
2025-02-15,HUB-BOM,SKU0347,70
2025-02-15,HUB-BLR,SKU0348,170
2025-02-15,HUB-BOM,SKU0349,51
2025-02-15,HUB-BOM,SKU0350,78
2025-02-15,HUB-BOM,SKU0351,86
2025-02-15,HUB-BLR,SKU0352,200
2025-02-15,HUB-BOM,SKU0353,50
2025-02-15,HUB-BLR,SKU0354,169
2025-02-15,HUB-BOM,SKU0355,46
2025-02-15,HUB-DEL,SKU0356,121
2025-02-15,HUB-BLR,SKU0357,128
2025-02-15,HUB-BOM,SKU0358,72
2025-02-15,HUB-BLR,SKU0359,169
2025-02-15,HUB-BLR,SKU0360,173
2025-02-15,HUB-BLR,SKU0361,134
2025-02-15,HUB-BLR,SKU0362,183
2025-02-15,HUB-BLR,SKU0363,121
2025-02-15,HUB-DEL,SKU0364,103
2025-02-15,HUB-BOM,SKU0365,73
2025-02-15,HUB-BLR,SKU0366,157
2025-02-15,HUB-BLR,SKU0367,183
2025-02-15,HUB-BLR,SKU0368,167
2025-02-15,HUB-BLR,SKU0369,174
2025-02-15,HUB-BOM,SKU0370,65
2025-02-15,HUB-BLR,SKU0371,193
2025-02-15,HUB-BOM,SKU0372,79
2025-02-15,HUB-BOM,SKU0373,81
2025-02-15,HUB-BOM,SKU0374,77
2025-02-15,HUB-BOM,SKU0375,21
2025-02-15,HUB-DEL,SKU0376,83
2025-02-15,HUB-BLR,SKU0377,182
2025-02-15,HUB-BOM,SKU0378,88
2025-02-15,HUB-DEL,SKU0379,104
2025-02-15,HUB-BOM,SKU0380,60
2025-02-15,HUB-DEL,SKU0381,77
2025-02-15,HUB-DEL,SKU0382,119
2025-02-15,HUB-BLR,SKU0383,153
2025-02-15,HUB-DEL,SKU0384,96
2025-02-15,HUB-BLR,SKU0385,219
2025-02-15,HUB-DEL,SKU0386,72
2025-02-15,HUB-BOM,SKU0387,86
2025-02-15,HUB-BLR,SKU0388,203
2025-02-15,HUB-BOM,SKU0389,55
2025-02-15,HUB-DEL,SKU0390,78
2025-02-15,HUB-BOM,SKU0391,85
2025-02-15,HUB-BOM,SKU0392,77
2025-02-15,HUB-DEL,SKU0393,126
2025-02-15,HUB-BLR,SKU0394,127
2025-02-15,HUB-BOM,SKU0395,77
2025-02-15,HUB-BOM,SKU0396,84
2025-02-15,HUB-BLR,SKU0397,130
2025-02-15,HUB-DEL,SKU0398,89
2025-02-15,HUB-DEL,SKU0399,134
2025-02-15,HUB-BOM,SKU0400,68
2025-02-15,HUB-BLR,SKU0401,202
2025-02-15,HUB-BOM,SKU0402,77
2025-02-15,HUB-DEL,SKU0403,74
2025-02-15,HUB-BLR,SKU0404,177
2025-02-15,HUB-BLR,SKU0405,138
2025-02-15,HUB-BOM,SKU0406,65
2025-02-15,HUB-BLR,SKU0407,173
2025-02-15,HUB-BOM,SKU0408,74
2025-02-15,HUB-BLR,SKU0409,198
2025-02-15,HUB-BOM,SKU0410,46
2025-02-15,HUB-BOM,SKU0411,62
2025-02-15,HUB-DEL,SKU0412,138
2025-02-15,HUB-BLR,SKU0413,170
2025-02-15,HUB-DEL,SKU0414,89
2025-02-15,HUB-BOM,SKU0415,70
2025-02-15,HUB-DEL,SKU0416,78
2025-02-15,HUB-DEL,SKU0417,103
2025-02-15,HUB-BLR,SKU0418,176
2025-02-15,HUB-BLR,SKU0419,202
2025-02-15,HUB-BOM,SKU0420,67
2025-02-15,HUB-BOM,SKU0421,56
2025-02-15,HUB-DEL,SKU0422,73
2025-02-15,HUB-BLR,SKU0423,173
2025-02-15,HUB-DEL,SKU0424,86
2025-02-15,HUB-BOM,SKU0425,48
2025-02-15,HUB-DEL,SKU0426,111
2025-02-15,HUB-DEL,SKU0427,109
2025-02-15,HUB-BOM,SKU0428,60
2025-02-15,HUB-BLR,SKU0429,202
2025-02-15,HUB-BLR,SKU0430,197
2025-02-15,HUB-BOM,SKU0431,78
2025-02-15,HUB-BOM,SKU0432,58
2025-02-15,HUB-BLR,SKU0433,146
2025-02-15,HUB-BOM,SKU0434,81
2025-02-15,HUB-BLR,SKU0435,177
2025-02-15,HUB-BOM,SKU0436,72
2025-02-15,HUB-BOM,SKU0437,66
2025-02-15,HUB-BOM,SKU0438,47
2025-02-15,HUB-DEL,SKU0439,124
2025-02-15,HUB-BLR,SKU0440,165
2025-02-15,HUB-BLR,SKU0441,191
2025-02-15,HUB-DEL,SKU0442,77
2025-02-15,HUB-BOM,SKU0443,72
2025-02-15,HUB-BLR,SKU0444,167
2025-02-15,HUB-BLR,SKU0445,158
2025-02-15,HUB-BOM,SKU0446,36
2025-02-15,HUB-DEL,SKU0447,126
2025-02-15,HUB-BOM,SKU0448,81
2025-02-15,HUB-DEL,SKU0449,85
2025-02-15,HUB-BLR,SKU0450,159
2025-02-15,HUB-BOM,SKU0451,72
2025-02-15,HUB-BOM,SKU0452,53
2025-02-15,HUB-DEL,SKU0453,124
2025-02-15,HUB-BLR,SKU0454,219
2025-02-15,HUB-DEL,SKU0455,119
2025-02-15,HUB-BOM,SKU0456,42
2025-02-15,HUB-BOM,SKU0457,66
2025-02-15,HUB-BLR,SKU0458,228
2025-02-15,HUB-DEL,SKU0459,116
2025-02-15,HUB-BLR,SKU0460,178
2025-02-15,HUB-BOM,SKU0461,41
2025-02-15,HUB-DEL,SKU0462,104
2025-02-15,HUB-DEL,SKU0463,108
2025-02-15,HUB-DEL,SKU0464,73
2025-02-15,HUB-BOM,SKU0465,54
2025-02-15,HUB-BLR,SKU0466,171
2025-02-15,HUB-DEL,SKU0467,52
2025-02-15,HUB-DEL,SKU0468,102
2025-02-15,HUB-BOM,SKU0469,79
2025-02-15,HUB-BOM,SKU0470,84
2025-02-15,HUB-BOM,SKU0471,46
2025-02-15,HUB-BLR,SKU0472,214
2025-02-15,HUB-BOM,SKU0473,87
2025-02-15,HUB-BOM,SKU0474,90
2025-02-15,HUB-BLR,SKU0475,141
2025-02-15,HUB-BOM,SKU0476,46
2025-02-15,HUB-BOM,SKU0477,81
2025-02-15,HUB-DEL,SKU0478,104
2025-02-15,HUB-BLR,SKU0479,140
2025-02-15,HUB-BLR,SKU0480,167
2025-02-15,HUB-BOM,SKU0481,87
2025-02-15,HUB-BOM,SKU0482,59
2025-02-15,HUB-BOM,SKU0483,37
2025-02-15,HUB-BLR,SKU0484,208
2025-02-15,HUB-BOM,SKU0485,83
2025-02-15,HUB-BLR,SKU0486,192
2025-02-15,HUB-DEL,SKU0487,77
2025-02-15,HUB-BLR,SKU0488,145
2025-02-15,HUB-BLR,SKU0489,216
2025-02-15,HUB-BOM,SKU0490,56
2025-02-15,HUB-DEL,SKU0491,107
2025-02-15,HUB-BLR,SKU0492,195
2025-02-15,HUB-BLR,SKU0493,180
2025-02-15,HUB-BLR,SKU0494,164
2025-02-15,HUB-BLR,SKU0495,97
2025-02-15,HUB-BOM,SKU0496,87
2025-02-15,HUB-DEL,SKU0497,101
2025-02-15,HUB-DEL,SKU0498,109
2025-02-15,HUB-DEL,SKU0499,113
2025-02-15,HUB-BLR,SKU0500,149
2025-02-16,HUB-BOM,SKU0001,54
2025-02-16,HUB-DEL,SKU0002,102
2025-02-16,HUB-DEL,SKU0003,99
2025-02-16,HUB-BLR,SKU0004,220
2025-02-16,HUB-BLR,SKU0005,135
2025-02-16,HUB-DEL,SKU0006,89
2025-02-16,HUB-DEL,SKU0007,87
2025-02-16,HUB-DEL,SKU0008,89
2025-02-16,HUB-BOM,SKU0009,70
2025-02-16,HUB-BOM,SKU0010,72
2025-02-16,HUB-DEL,SKU0011,134
2025-02-16,HUB-BLR,SKU0012,161
2025-02-16,HUB-BLR,SKU0013,144
2025-02-16,HUB-BOM,SKU0014,57
2025-02-16,HUB-DEL,SKU0015,89
2025-02-16,HUB-BLR,SKU0016,124
2025-02-16,HUB-DEL,SKU0017,123
2025-02-16,HUB-BLR,SKU0018,109
2025-02-16,HUB-BOM,SKU0019,55
2025-02-16,HUB-BOM,SKU0020,39
2025-02-16,HUB-BLR,SKU0021,140
2025-02-16,HUB-BOM,SKU0022,56
2025-02-16,HUB-BLR,SKU0023,172
2025-02-16,HUB-BOM,SKU0024,86
2025-02-16,HUB-BOM,SKU0025,70
2025-02-16,HUB-BLR,SKU0026,129
2025-02-16,HUB-DEL,SKU0027,107
2025-02-16,HUB-BOM,SKU0028,67
2025-02-16,HUB-DEL,SKU0029,128
2025-02-16,HUB-DEL,SKU0030,89
2025-02-16,HUB-DEL,SKU0031,96
2025-02-16,HUB-BOM,SKU0032,75
2025-02-16,HUB-BLR,SKU0033,140
2025-02-16,HUB-DEL,SKU0034,94
2025-02-16,HUB-BLR,SKU0035,209
2025-02-16,HUB-DEL,SKU0036,103
2025-02-16,HUB-DEL,SKU0037,86
2025-02-16,HUB-BLR,SKU0038,111
2025-02-16,HUB-DEL,SKU0039,126
2025-02-16,HUB-BOM,SKU0040,57
2025-02-16,HUB-BLR,SKU0041,146
2025-02-16,HUB-DEL,SKU0042,135
2025-02-16,HUB-DEL,SKU0043,103
2025-02-16,HUB-BLR,SKU0044,153
2025-02-16,HUB-DEL,SKU0045,107
2025-02-16,HUB-DEL,SKU0046,84
2025-02-16,HUB-DEL,SKU0047,128
2025-02-16,HUB-DEL,SKU0048,79
2025-02-16,HUB-BOM,SKU0049,71
2025-02-16,HUB-BLR,SKU0050,109
2025-02-16,HUB-BLR,SKU0051,192
2025-02-16,HUB-DEL,SKU0052,132
2025-02-16,HUB-DEL,SKU0053,85
2025-02-16,HUB-BOM,SKU0054,44
2025-02-16,HUB-DEL,SKU0055,81
2025-02-16,HUB-BOM,SKU0056,46
2025-02-16,HUB-DEL,SKU0057,115
2025-02-16,HUB-BOM,SKU0058,43
2025-02-16,HUB-DEL,SKU0059,67
2025-02-16,HUB-DEL,SKU0060,114
2025-02-16,HUB-BLR,SKU0061,143
2025-02-16,HUB-DEL,SKU0062,101
2025-02-16,HUB-BLR,SKU0063,183
2025-02-16,HUB-BOM,SKU0064,71
2025-02-16,HUB-BLR,SKU0065,160
2025-02-16,HUB-BOM,SKU0066,75
2025-02-16,HUB-BOM,SKU0067,58
2025-02-16,HUB-DEL,SKU0068,90
2025-02-16,HUB-BLR,SKU0069,153
2025-02-16,HUB-BOM,SKU0070,86
2025-02-16,HUB-BLR,SKU0071,118
2025-02-16,HUB-BLR,SKU0072,204
2025-02-16,HUB-BLR,SKU0073,204
2025-02-16,HUB-BLR,SKU0074,175
2025-02-16,HUB-DEL,SKU0075,98
2025-02-16,HUB-BOM,SKU0076,55
2025-02-16,HUB-BOM,SKU0077,87
2025-02-16,HUB-DEL,SKU0078,122
2025-02-16,HUB-BLR,SKU0079,191
2025-02-16,HUB-DEL,SKU0080,111
2025-02-16,HUB-BLR,SKU0081,165
2025-02-16,HUB-BLR,SKU0082,214
2025-02-16,HUB-BOM,SKU0083,68
2025-02-16,HUB-BOM,SKU0084,69
2025-02-16,HUB-BOM,SKU0085,51
2025-02-16,HUB-DEL,SKU0086,112
2025-02-16,HUB-BLR,SKU0087,109
