Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Timestamp,Arrival_Timestamp,Transportation_Cost
SL007259,Final-Mile,LTL,HUB-BOM,ST037,2025-05-13 10:00:00,2025-05-14 01:51:25.714286,3129.5
SL007260,Final-Mile,LTL,HUB-BOM,ST041,2025-05-13 10:00:00,2025-05-13 13:15:25.714286,2677.6
SL007261,Final-Mile,LTL,HUB-BOM,ST055,2025-05-13 10:00:00,2025-05-13 19:51:25.714286,2261.6
SL007262,Final-Mile,LTL,HUB-DEL,ST001,2025-05-13 10:00:00,2025-05-14 00:01:42.857143,2573.25
SL007263,Final-Mile,LTL,HUB-DEL,ST005,2025-05-13 10:00:00,2025-05-13 22:54:51.428571,3106.8
SL007264,Final-Mile,LTL,HUB-DEL,ST006,2025-05-13 10:00:00,2025-05-13 23:54:51.428571,3109.2
SL007265,Final-Mile,LTL,HUB-DEL,ST009,2025-05-13 10:00:00,2025-05-13 21:58:17.142857,2581.4
SL007266,Final-Mile,LTL,HUB-DEL,ST012,2025-05-13 10:00:00,2025-05-13 14:15:25.714286,2680.3
SL007267,Final-Mile,LTL,HUB-DEL,ST014,2025-05-13 10:00:00,2025-05-13 15:29:08.571429,2795.75
SL007268,Final-Mile,LTL,HUB-DEL,ST029,2025-05-13 10:00:00,2025-05-13 17:13:42.857143,2362.15
SL007269,Final-Mile,LTL,HUB-DEL,ST032,2025-05-13 10:00:00,2025-05-13 14:56:34.285714,3115.25
SL007270,Final-Mile,LTL,HUB-BLR,ST066,2025-05-14 10:00:00,2025-05-14 15:05:08.571429,2624.8
SL007271,Final-Mile,LTL,HUB-BLR,ST069,2025-05-14 10:00:00,2025-05-14 21:53:08.571429,2291.5
SL007272,Final-Mile,LTL,HUB-BLR,ST073,2025-05-14 10:00:00,2025-05-15 00:10:17.142857,2627.8
SL007273,Final-Mile,LTL,HUB-BOM,ST057,2025-05-14 10:00:00,2025-05-14 18:06:51.428571,3162.65
SL007274,Final-Mile,LTL,HUB-DEL,ST005,2025-05-14 10:00:00,2025-05-14 16:03:25.714286,2686.7
SL007275,Final-Mile,LTL,HUB-DEL,ST008,2025-05-14 10:00:00,2025-05-14 15:39:25.714286,3060.6
SL007276,Final-Mile,LTL,HUB-DEL,ST017,2025-05-14 10:00:00,2025-05-14 23:32:34.285714,2467.1
SL007277,Final-Mile,LTL,HUB-DEL,ST024,2025-05-14 10:00:00,2025-05-14 20:17:08.571429,2441.6
SL007278,Final-Mile,LTL,HUB-DEL,ST027,2025-05-14 10:00:00,2025-05-14 17:49:42.857143,2550.25
SL007279,Final-Mile,LTL,HUB-BLR,ST061,2025-05-15 10:00:00,2025-05-15 21:12:00.000000,3235.85
SL007280,Final-Mile,LTL,HUB-BLR,ST064,2025-05-15 10:00:00,2025-05-15 16:54:51.428571,2292.9
SL007281,Final-Mile,LTL,HUB-BLR,ST065,2025-05-15 10:00:00,2025-05-15 23:05:08.571429,2889.65
SL007282,Final-Mile,LTL,HUB-BLR,ST067,2025-05-15 10:00:00,2025-05-15 16:41:08.571429,2636.55
SL007283,Final-Mile,LTL,HUB-BLR,ST071,2025-05-15 10:00:00,2025-05-15 16:15:25.714286,2950.1
SL007284,Final-Mile,LTL,HUB-BLR,ST073,2025-05-15 10:00:00,2025-05-15 14:44:34.285714,2500.3
SL007285,Final-Mile,LTL,HUB-BOM,ST044,2025-05-15 10:00:00,2025-05-15 23:18:51.428571,2452.9
SL007286,Final-Mile,LTL,HUB-BOM,ST056,2025-05-15 10:00:00,2025-05-16 01:27:25.714286,2989.9
SL007287,Final-Mile,LTL,HUB-BOM,ST057,2025-05-15 10:00:00,2025-05-15 12:17:08.571429,2394.8
SL007288,Final-Mile,LTL,HUB-DEL,ST008,2025-05-15 10:00:00,2025-05-15 15:03:25.714286,2927.25
SL007289,Final-Mile,LTL,HUB-DEL,ST021,2025-05-15 10:00:00,2025-05-15 17:05:08.571429,3188.1
SL007290,Final-Mile,LTL,HUB-DEL,ST025,2025-05-15 10:00:00,2025-05-16 00:12:00.000000,3254.75
SL007291,Final-Mile,LTL,HUB-DEL,ST028,2025-05-15 10:00:00,2025-05-15 16:49:42.857143,2547.25
SL007292,Final-Mile,LTL,HUB-BLR,ST062,2025-05-16 10:00:00,2025-05-17 02:05:08.571429,3330.9
SL007293,Final-Mile,LTL,HUB-BLR,ST068,2025-05-16 10:00:00,2025-05-16 23:39:25.714286,2510.35
SL007294,Final-Mile,LTL,HUB-BLR,ST069,2025-05-16 10:00:00,2025-05-16 16:13:42.857143,2412.0
SL007295,Final-Mile,LTL,HUB-BLR,ST070,2025-05-16 10:00:00,2025-05-17 02:10:17.142857,3190.5
SL007296,Final-Mile,LTL,HUB-BLR,ST072,2025-05-16 10:00:00,2025-05-16 15:12:00.000000,3013.6
SL007297,Final-Mile,LTL,HUB-BOM,ST045,2025-05-16 10:00:00,2025-05-16 12:51:25.714286,2561.85
SL007298,Final-Mile,LTL,HUB-BOM,ST047,2025-05-16 10:00:00,2025-05-16 22:48:00.000000,3108.7
SL007299,Final-Mile,LTL,HUB-BOM,ST054,2025-05-16 10:00:00,2025-05-16 22:13:42.857143,3249.4
SL007300,Final-Mile,LTL,HUB-DEL,ST002,2025-05-16 10:00:00,2025-05-16 16:42:51.428571,2839.8
SL007301,Final-Mile,LTL,HUB-DEL,ST003,2025-05-16 10:00:00,2025-05-16 23:48:00.000000,2609.3
SL007302,Final-Mile,LTL,HUB-DEL,ST006,2025-05-16 10:00:00,2025-05-16 18:10:17.142857,3182.7
SL007303,Final-Mile,LTL,HUB-DEL,ST013,2025-05-16 10:00:00,2025-05-17 00:20:34.285714,2970.8
SL007304,Final-Mile,LTL,HUB-DEL,ST025,2025-05-16 10:00:00,2025-05-16 20:32:34.285714,2739.6
SL007305,Final-Mile,LTL,HUB-DEL,ST027,2025-05-16 10:00:00,2025-05-16 22:00:00.000000,2864.3
SL007306,Final-Mile,LTL,HUB-DEL,ST028,2025-05-16 10:00:00,2025-05-16 23:24:00.000000,2468.0
SL007307,Final-Mile,LTL,HUB-BLR,ST064,2025-05-17 10:00:00,2025-05-17 19:01:42.857143,3181.55
SL007308,Final-Mile,LTL,HUB-BLR,ST070,2025-05-17 10:00:00,2025-05-17 14:00:00.000000,2304.4
SL007309,Final-Mile,LTL,HUB-BLR,ST072,2025-05-17 10:00:00,2025-05-17 13:12:00.000000,2392.0
SL007310,Final-Mile,LTL,HUB-BOM,ST035,2025-05-17 10:00:00,2025-05-17 21:24:00.000000,2881.0
SL007311,Final-Mile,LTL,HUB-BOM,ST048,2025-05-17 10:00:00,2025-05-17 15:22:17.142857,2419.1
SL007312,Final-Mile,LTL,HUB-DEL,ST007,2025-05-17 10:00:00,2025-05-17 15:10:17.142857,2430.0
SL007313,Final-Mile,LTL,HUB-DEL,ST012,2025-05-17 10:00:00,2025-05-17 22:37:42.857143,2750.4
SL007314,Final-Mile,LTL,HUB-BLR,ST062,2025-05-18 10:00:00,2025-05-19 00:17:08.571429,3254.45
SL007315,Final-Mile,LTL,HUB-BLR,ST070,2025-05-18 10:00:00,2025-05-19 01:00:00.000000,3129.6
SL007316,Final-Mile,LTL,HUB-BOM,ST034,2025-05-18 10:00:00,2025-05-19 02:08:34.285714,3170.5
SL007317,Final-Mile,LTL,HUB-BOM,ST035,2025-05-18 10:00:00,2025-05-18 14:44:34.285714,2807.9
SL007318,Final-Mile,LTL,HUB-BOM,ST039,2025-05-18 10:00:00,2025-05-18 14:41:08.571429,2862.7
SL007319,Final-Mile,LTL,HUB-BOM,ST041,2025-05-18 10:00:00,2025-05-18 14:13:42.857143,2947.05
SL007320,Final-Mile,LTL,HUB-BOM,ST044,2025-05-18 10:00:00,2025-05-18 22:00:00.000000,2329.2
SL007321,Final-Mile,LTL,HUB-BOM,ST048,2025-05-18 10:00:00,2025-05-18 19:54:51.428571,2852.0
SL007322,Final-Mile,LTL,HUB-BOM,ST053,2025-05-18 10:00:00,2025-05-18 16:24:00.000000,2430.7
SL007323,Final-Mile,LTL,HUB-DEL,ST002,2025-05-18 10:00:00,2025-05-18 18:25:42.857143,2495.25
SL007324,Final-Mile,LTL,HUB-DEL,ST005,2025-05-18 10:00:00,2025-05-18 20:06:51.428571,2650.8
SL007325,Final-Mile,LTL,HUB-DEL,ST007,2025-05-18 10:00:00,2025-05-18 22:44:34.285714,2854.7
SL007326,Final-Mile,LTL,HUB-DEL,ST009,2025-05-18 10:00:00,2025-05-18 20:36:00.000000,3136.25
SL007327,Final-Mile,LTL,HUB-DEL,ST023,2025-05-18 10:00:00,2025-05-18 17:48:00.000000,3076.3
SL007328,Final-Mile,LTL,HUB-DEL,ST025,2025-05-18 10:00:00,2025-05-18 19:18:51.428571,3015.0
SL007329,Final-Mile,LTL,HUB-DEL,ST026,2025-05-18 10:00:00,2025-05-18 21:10:17.142857,2623.3
SL007330,Final-Mile,LTL,HUB-BLR,ST067,2025-05-19 10:00:00,2025-05-19 20:34:17.142857,2876.0
SL007331,Final-Mile,LTL,HUB-BLR,ST072,2025-05-19 10:00:00,2025-05-19 17:53:08.571429,2600.75
SL007332,Final-Mile,LTL,HUB-BOM,ST034,2025-05-19 10:00:00,2025-05-19 17:00:00.000000,3165.9
SL007333,Final-Mile,LTL,HUB-BOM,ST036,2025-05-19 10:00:00,2025-05-19 16:22:17.142857,2752.0
SL007334,Final-Mile,LTL,HUB-BOM,ST045,2025-05-19 10:00:00,2025-05-20 01:39:25.714286,3075.3
SL007335,Final-Mile,LTL,HUB-BOM,ST048,2025-05-19 10:00:00,2025-05-19 20:56:34.285714,2574.15
SL007336,Final-Mile,LTL,HUB-BOM,ST056,2025-05-19 10:00:00,2025-05-19 21:44:34.285714,2795.45
SL007337,Final-Mile,LTL,HUB-DEL,ST009,2025-05-19 10:00:00,2025-05-19 15:22:17.142857,2439.5
SL007338,Final-Mile,LTL,HUB-DEL,ST010,2025-05-19 10:00:00,2025-05-19 21:34:17.142857,3151.65
SL007339,Final-Mile,LTL,HUB-DEL,ST014,2025-05-19 10:00:00,2025-05-20 00:51:25.714286,3113.9
SL007340,Final-Mile,LTL,HUB-DEL,ST015,2025-05-19 10:00:00,2025-05-19 17:24:00.000000,2461.3
SL007341,Final-Mile,LTL,HUB-DEL,ST026,2025-05-19 10:00:00,2025-05-19 16:58:17.142857,2616.8
SL007342,Final-Mile,LTL,HUB-DEL,ST028,2025-05-19 10:00:00,2025-05-19 16:34:17.142857,3019.8
SL007343,Final-Mile,LTL,HUB-BLR,ST060,2025-05-20 10:00:00,2025-05-20 22:18:51.428571,2381.5
SL007344,Final-Mile,LTL,HUB-BLR,ST064,2025-05-20 10:00:00,2025-05-20 16:01:42.857143,2708.25
SL007345,Final-Mile,LTL,HUB-BLR,ST067,2025-05-20 10:00:00,2025-05-20 14:01:42.857143,2649.0
SL007346,Final-Mile,LTL,HUB-BOM,ST036,2025-05-20 10:00:00,2025-05-20 19:05:08.571429,2336.4
SL007347,Final-Mile,LTL,HUB-BOM,ST040,2025-05-20 10:00:00,2025-05-20 23:46:17.142857,2918.8
SL007348,Final-Mile,LTL,HUB-BOM,ST043,2025-05-20 10:00:00,2025-05-20 15:53:08.571429,2884.2
SL007349,Final-Mile,LTL,HUB-BOM,ST045,2025-05-20 10:00:00,2025-05-20 13:51:25.714286,2813.2
SL007350,Final-Mile,LTL,HUB-BOM,ST048,2025-05-20 10:00:00,2025-05-20 13:03:25.714286,2595.6
SL007351,Final-Mile,LTL,HUB-BOM,ST050,2025-05-20 10:00:00,2025-05-20 16:44:34.285714,2552.8
SL007352,Final-Mile,LTL,HUB-DEL,ST004,2025-05-20 10:00:00,2025-05-20 18:05:08.571429,2699.5
SL007353,Final-Mile,LTL,HUB-DEL,ST005,2025-05-20 10:00:00,2025-05-20 20:41:08.571429,2565.45
SL007354,Final-Mile,LTL,HUB-BLR,ST064,2025-05-21 10:00:00,2025-05-21 22:32:34.285714,3140.5
SL007355,Final-Mile,LTL,HUB-BLR,ST067,2025-05-21 10:00:00,2025-05-21 20:30:51.428571,2460.0
SL007356,Final-Mile,LTL,HUB-BLR,ST070,2025-05-21 10:00:00,2025-05-21 15:34:17.142857,2723.6
SL007357,Final-Mile,LTL,HUB-BOM,ST035,2025-05-21 10:00:00,2025-05-21 15:51:25.714286,2318.75
SL007358,Final-Mile,LTL,HUB-BOM,ST048,2025-05-21 10:00:00,2025-05-21 19:27:25.714286,2722.8
SL007359,Final-Mile,LTL,HUB-BOM,ST050,2025-05-21 10:00:00,2025-05-21 19:34:17.142857,2737.85
SL007360,Final-Mile,LTL,HUB-BOM,ST053,2025-05-21 10:00:00,2025-05-21 19:13:42.857143,2678.3
SL007361,Final-Mile,LTL,HUB-BOM,ST058,2025-05-21 10:00:00,2025-05-21 14:25:42.857143,3005.6
SL007362,Final-Mile,LTL,HUB-DEL,ST001,2025-05-21 10:00:00,2025-05-21 15:48:00.000000,2836.2
SL007363,Final-Mile,LTL,HUB-DEL,ST006,2025-05-21 10:00:00,2025-05-21 21:49:42.857143,2810.0
SL007364,Final-Mile,LTL,HUB-DEL,ST011,2025-05-21 10:00:00,2025-05-21 17:39:25.714286,2794.85
SL007365,Final-Mile,LTL,HUB-DEL,ST014,2025-05-21 10:00:00,2025-05-22 00:01:42.857143,2607.15
SL007366,Final-Mile,LTL,HUB-DEL,ST028,2025-05-21 10:00:00,2025-05-21 22:24:00.000000,2985.3
SL007367,Final-Mile,LTL,HUB-DEL,ST029,2025-05-21 10:00:00,2025-05-21 14:29:08.571429,2703.2
SL007368,Final-Mile,LTL,HUB-DEL,ST031,2025-05-21 10:00:00,2025-05-22 00:29:08.571429,2986.8
SL007369,Final-Mile,LTL,HUB-BOM,ST040,2025-05-22 10:00:00,2025-05-22 12:18:51.428571,2396.2
SL007370,Final-Mile,LTL,HUB-BOM,ST053,2025-05-22 10:00:00,2025-05-22 21:08:34.285714,2899.8
SL007371,Final-Mile,LTL,HUB-DEL,ST001,2025-05-22 10:00:00,2025-05-22 16:00:00.000000,2884.0
SL007372,Final-Mile,LTL,HUB-DEL,ST010,2025-05-22 10:00:00,2025-05-22 22:06:51.428571,2325.2
SL007373,Final-Mile,LTL,HUB-DEL,ST018,2025-05-22 10:00:00,2025-05-22 17:54:51.428571,3127.5
SL007374,Final-Mile,LTL,HUB-DEL,ST024,2025-05-22 10:00:00,2025-05-22 20:27:25.714286,2986.3
SL007375,Final-Mile,LTL,HUB-BLR,ST073,2025-05-23 10:00:00,2025-05-23 18:53:08.571429,2873.6
SL007376,Final-Mile,LTL,HUB-BOM,ST036,2025-05-23 10:00:00,2025-05-23 17:03:25.714286,2875.8
SL007377,Final-Mile,LTL,HUB-BOM,ST043,2025-05-23 10:00:00,2025-05-23 17:13:42.857143,2418.25
SL007378,Final-Mile,LTL,HUB-BOM,ST045,2025-05-23 10:00:00,2025-05-24 01:41:08.571429,3064.4
SL007379,Final-Mile,LTL,HUB-BOM,ST055,2025-05-23 10:00:00,2025-05-23 18:20:34.285714,2384.55
SL007380,Final-Mile,LTL,HUB-DEL,ST003,2025-05-23 10:00:00,2025-05-23 13:18:51.428571,2455.6
SL007381,Final-Mile,LTL,HUB-DEL,ST007,2025-05-23 10:00:00,2025-05-24 00:15:25.714286,2986.55
SL007382,Final-Mile,LTL,HUB-DEL,ST014,2025-05-23 10:00:00,2025-05-23 18:58:17.142857,2284.0
SL007383,Final-Mile,LTL,HUB-DEL,ST022,2025-05-23 10:00:00,2025-05-23 18:54:51.428571,3142.35
SL007384,Final-Mile,LTL,HUB-DEL,ST029,2025-05-23 10:00:00,2025-05-23 15:27:25.714286,3082.8
SL007385,Final-Mile,LTL,HUB-BLR,ST061,2025-05-24 10:00:00,2025-05-24 16:46:17.142857,2571.0
SL007386,Final-Mile,LTL,HUB-BLR,ST072,2025-05-24 10:00:00,2025-05-24 12:39:25.714286,2479.0
SL007387,Final-Mile,LTL,HUB-BOM,ST038,2025-05-24 10:00:00,2025-05-24 15:10:17.142857,2948.5
SL007388,Final-Mile,LTL,HUB-BOM,ST044,2025-05-24 10:00:00,2025-05-24 17:53:08.571429,2270.8
SL007389,Final-Mile,LTL,HUB-BOM,ST048,2025-05-24 10:00:00,2025-05-24 16:08:34.285714,2342.8
SL007390,Final-Mile,LTL,HUB-BOM,ST052,2025-05-24 10:00:00,2025-05-24 19:13:42.857143,3242.5
SL007391,Final-Mile,LTL,HUB-DEL,ST006,2025-05-24 10:00:00,2025-05-24 15:08:34.285714,2636.9
SL007392,Final-Mile,LTL,HUB-DEL,ST015,2025-05-24 10:00:00,2025-05-24 23:00:00.000000,2908.4
SL007393,Final-Mile,LTL,HUB-DEL,ST018,2025-05-24 10:00:00,2025-05-24 17:13:42.857143,2648.3
SL007394,Final-Mile,LTL,HUB-DEL,ST019,2025-05-24 10:00:00,2025-05-25 00:08:34.285714,2655.8
SL007395,Final-Mile,LTL,HUB-DEL,ST024,2025-05-24 10:00:00,2025-05-24 17:32:34.285714,2749.5
SL007396,Final-Mile,LTL,HUB-DEL,ST028,2025-05-24 10:00:00,2025-05-24 15:49:42.857143,2591.8
SL007397,Final-Mile,LTL,HUB-DEL,ST031,2025-05-24 10:00:00,2025-05-24 13:37:42.857143,2501.6
SL007398,Final-Mile,LTL,HUB-BLR,ST067,2025-05-25 10:00:00,2025-05-25 23:01:42.857143,2928.1
SL007399,Final-Mile,LTL,HUB-BLR,ST069,2025-05-25 10:00:00,2025-05-25 21:56:34.285714,3185.9
SL007400,Final-Mile,LTL,HUB-BLR,ST073,2025-05-25 10:00:00,2025-05-25 13:12:00.000000,2388.65
SL007401,Final-Mile,LTL,HUB-BOM,ST035,2025-05-25 10:00:00,2025-05-25 19:20:34.285714,2952.8
SL007402,Final-Mile,LTL,HUB-BOM,ST040,2025-05-25 10:00:00,2025-05-25 15:41:08.571429,2480.1
SL007403,Final-Mile,LTL,HUB-DEL,ST002,2025-05-25 10:00:00,2025-05-25 17:49:42.857143,3124.65
SL007404,Final-Mile,LTL,HUB-DEL,ST003,2025-05-25 10:00:00,2025-05-25 19:05:08.571429,3250.8
SL007405,Final-Mile,LTL,HUB-DEL,ST015,2025-05-25 10:00:00,2025-05-25 23:42:51.428571,3098.4
SL007406,Final-Mile,LTL,HUB-DEL,ST016,2025-05-25 10:00:00,2025-05-25 22:15:25.714286,3228.0
SL007407,Final-Mile,LTL,HUB-DEL,ST017,2025-05-25 10:00:00,2025-05-25 21:27:25.714286,2466.2
SL007408,Final-Mile,LTL,HUB-DEL,ST020,2025-05-25 10:00:00,2025-05-25 22:25:42.857143,2692.6
SL007409,Final-Mile,LTL,HUB-DEL,ST026,2025-05-25 10:00:00,2025-05-25 13:32:34.285714,2725.05
SL007410,Final-Mile,LTL,HUB-BLR,ST068,2025-05-26 10:00:00,2025-05-26 12:10:17.142857,2361.3
SL007411,Final-Mile,LTL,HUB-BOM,ST037,2025-05-26 10:00:00,2025-05-26 14:36:00.000000,3123.2
SL007412,Final-Mile,LTL,HUB-BOM,ST040,2025-05-26 10:00:00,2025-05-26 17:34:17.142857,3105.3
SL007413,Final-Mile,LTL,HUB-BOM,ST055,2025-05-26 10:00:00,2025-05-27 00:44:34.285714,3112.4
SL007414,Final-Mile,LTL,HUB-BOM,ST056,2025-05-26 10:00:00,2025-05-26 15:56:34.285714,2594.4
SL007415,Final-Mile,LTL,HUB-BOM,ST057,2025-05-26 10:00:00,2025-05-26 16:54:51.428571,2584.6
SL007416,Final-Mile,LTL,HUB-BOM,ST058,2025-05-26 10:00:00,2025-05-26 23:01:42.857143,2865.85
SL007417,Final-Mile,LTL,HUB-DEL,ST012,2025-05-26 10:00:00,2025-05-26 18:39:25.714286,2802.5
SL007418,Final-Mile,LTL,HUB-DEL,ST013,2025-05-26 10:00:00,2025-05-27 01:32:34.285714,3058.6
SL007419,Final-Mile,LTL,HUB-DEL,ST014,2025-05-26 10:00:00,2025-05-27 00:49:42.857143,2806.7
SL007420,Final-Mile,LTL,HUB-DEL,ST017,2025-05-26 10:00:00,2025-05-26 21:08:34.285714,2629.7
SL007421,Final-Mile,LTL,HUB-DEL,ST021,2025-05-26 10:00:00,2025-05-26 20:27:25.714286,3022.0
SL007422,Final-Mile,LTL,HUB-DEL,ST023,2025-05-26 10:00:00,2025-05-26 15:08:34.285714,2923.5
SL007423,Final-Mile,LTL,HUB-DEL,ST031,2025-05-26 10:00:00,2025-05-26 22:30:51.428571,2990.75
SL007424,Final-Mile,LTL,HUB-BLR,ST060,2025-05-27 10:00:00,2025-05-27 21:46:17.142857,2907.4
SL007425,Final-Mile,LTL,HUB-BLR,ST068,2025-05-27 10:00:00,2025-05-27 19:10:17.142857,2344.8
SL007426,Final-Mile,LTL,HUB-BLR,ST070,2025-05-27 10:00:00,2025-05-27 19:42:51.428571,2790.6
SL007427,Final-Mile,LTL,HUB-BOM,ST033,2025-05-27 10:00:00,2025-05-27 23:01:42.857143,2345.0
SL007428,Final-Mile,LTL,HUB-BOM,ST034,2025-05-27 10:00:00,2025-05-27 17:15:25.714286,3342.0
SL007429,Final-Mile,LTL,HUB-BOM,ST039,2025-05-27 10:00:00,2025-05-27 17:15:25.714286,2625.6
SL007430,Final-Mile,LTL,HUB-BOM,ST044,2025-05-27 10:00:00,2025-05-27 22:56:34.285714,2962.6
SL007431,Final-Mile,LTL,HUB-BOM,ST046,2025-05-27 10:00:00,2025-05-27 19:24:00.000000,2490.1
SL007432,Final-Mile,LTL,HUB-BOM,ST055,2025-05-27 10:00:00,2025-05-27 18:03:25.714286,2917.2
SL007433,Final-Mile,LTL,HUB-DEL,ST002,2025-05-27 10:00:00,2025-05-27 19:37:42.857143,2486.8
SL007434,Final-Mile,LTL,HUB-DEL,ST003,2025-05-27 10:00:00,2025-05-27 16:25:42.857143,2701.45
SL007435,Final-Mile,LTL,HUB-DEL,ST023,2025-05-27 10:00:00,2025-05-27 15:42:51.428571,2830.5
SL007436,Final-Mile,LTL,HUB-DEL,ST027,2025-05-27 10:00:00,2025-05-27 17:37:42.857143,2755.05
SL007437,Final-Mile,LTL,HUB-BLR,ST059,2025-05-28 10:00:00,2025-05-28 13:58:17.142857,2883.3
SL007438,Final-Mile,LTL,HUB-BLR,ST061,2025-05-28 10:00:00,2025-05-28 18:12:00.000000,3368.45
SL007439,Final-Mile,LTL,HUB-BLR,ST065,2025-05-28 10:00:00,2025-05-28 13:37:42.857143,2548.4
SL007440,Final-Mile,LTL,HUB-BOM,ST048,2025-05-28 10:00:00,2025-05-28 14:25:42.857143,2454.0
SL007441,Final-Mile,LTL,HUB-BOM,ST054,2025-05-28 10:00:00,2025-05-28 15:30:51.428571,2462.1
SL007442,Final-Mile,LTL,HUB-DEL,ST003,2025-05-28 10:00:00,2025-05-29 00:01:42.857143,3168.2
SL007443,Final-Mile,LTL,HUB-DEL,ST004,2025-05-28 10:00:00,2025-05-28 17:01:42.857143,2574.3
SL007444,Final-Mile,LTL,HUB-DEL,ST005,2025-05-28 10:00:00,2025-05-28 13:53:08.571429,2922.0
SL007445,Final-Mile,LTL,HUB-DEL,ST015,2025-05-28 10:00:00,2025-05-28 22:13:42.857143,3216.4
SL007446,Final-Mile,LTL,HUB-DEL,ST028,2025-05-28 10:00:00,2025-05-28 15:53:08.571429,2278.6
SL007447,Final-Mile,LTL,HUB-BLR,ST059,2025-05-29 10:00:00,2025-05-29 16:29:08.571429,2792.6
SL007448,Final-Mile,LTL,HUB-BLR,ST067,2025-05-29 10:00:00,2025-05-29 15:20:34.285714,2969.75
SL007449,Final-Mile,LTL,HUB-BLR,ST069,2025-05-29 10:00:00,2025-05-29 23:58:17.142857,2560.4
SL007450,Final-Mile,LTL,HUB-BLR,ST073,2025-05-29 10:00:00,2025-05-30 02:17:08.571429,3233.0
SL007451,Final-Mile,LTL,HUB-BOM,ST041,2025-05-29 10:00:00,2025-05-29 23:03:25.714286,3235.0
SL007452,Final-Mile,LTL,HUB-BOM,ST044,2025-05-29 10:00:00,2025-05-29 18:37:42.857143,2592.8
SL007453,Final-Mile,LTL,HUB-BOM,ST045,2025-05-29 10:00:00,2025-05-29 20:53:08.571429,2814.6
SL007454,Final-Mile,LTL,HUB-BOM,ST047,2025-05-29 10:00:00,2025-05-29 19:58:17.142857,2565.5
SL007455,Final-Mile,LTL,HUB-BOM,ST048,2025-05-29 10:00:00,2025-05-30 00:34:17.142857,2801.9
SL007456,Final-Mile,LTL,HUB-BOM,ST052,2025-05-29 10:00:00,2025-05-29 21:58:17.142857,3137.2
SL007457,Final-Mile,LTL,HUB-DEL,ST001,2025-05-29 10:00:00,2025-05-29 12:46:17.142857,2595.75
SL007458,Final-Mile,LTL,HUB-DEL,ST008,2025-05-29 10:00:00,2025-05-29 13:30:51.428571,2815.75
SL007459,Final-Mile,LTL,HUB-DEL,ST024,2025-05-29 10:00:00,2025-05-29 18:39:25.714286,2490.6
SL007460,Final-Mile,LTL,HUB-BLR,ST065,2025-05-30 10:00:00,2025-05-30 19:15:25.714286,2750.8
SL007461,Final-Mile,LTL,HUB-BLR,ST069,2025-05-30 10:00:00,2025-05-30 20:00:00.000000,3156.3
SL007462,Final-Mile,LTL,HUB-BLR,ST071,2025-05-30 10:00:00,2025-05-30 13:18:51.428571,2678.0
SL007463,Final-Mile,LTL,HUB-BOM,ST033,2025-05-30 10:00:00,2025-05-30 21:51:25.714286,2388.2
SL007464,Final-Mile,LTL,HUB-BOM,ST037,2025-05-30 10:00:00,2025-05-30 19:29:08.571429,2828.3
SL007465,Final-Mile,LTL,HUB-BOM,ST040,2025-05-30 10:00:00,2025-05-30 16:27:25.714286,3025.75
SL007466,Final-Mile,LTL,HUB-BOM,ST053,2025-05-30 10:00:00,2025-05-30 20:25:42.857143,2475.6
SL007467,Final-Mile,LTL,HUB-BOM,ST057,2025-05-30 10:00:00,2025-05-30 16:58:17.142857,3114.4
SL007468,Final-Mile,LTL,HUB-BOM,ST058,2025-05-30 10:00:00,2025-05-30 14:17:08.571429,2403.2
SL007469,Final-Mile,LTL,HUB-DEL,ST005,2025-05-30 10:00:00,2025-05-31 00:42:51.428571,3159.7
SL007470,Final-Mile,LTL,HUB-DEL,ST007,2025-05-30 10:00:00,2025-05-30 22:12:00.000000,2910.7
SL007471,Final-Mile,LTL,HUB-DEL,ST015,2025-05-30 10:00:00,2025-05-30 13:18:51.428571,2416.15
SL007472,Final-Mile,LTL,HUB-DEL,ST028,2025-05-30 10:00:00,2025-05-30 16:58:17.142857,2900.4
SL007473,Final-Mile,LTL,HUB-BLR,ST073,2025-05-31 10:00:00,2025-05-31 22:58:17.142857,3149.35
SL007474,Final-Mile,LTL,HUB-BOM,ST038,2025-05-31 10:00:00,2025-05-31 21:22:17.142857,2687.4
SL007475,Final-Mile,LTL,HUB-BOM,ST043,2025-05-31 10:00:00,2025-05-31 19:27:25.714286,2459.75
SL007476,Final-Mile,LTL,HUB-BOM,ST044,2025-05-31 10:00:00,2025-05-31 17:53:08.571429,2841.6
SL007477,Final-Mile,LTL,HUB-BOM,ST045,2025-05-31 10:00:00,2025-05-31 21:37:42.857143,3059.2
SL007478,Final-Mile,LTL,HUB-BOM,ST047,2025-05-31 10:00:00,2025-05-31 18:20:34.285714,2382.0
SL007479,Final-Mile,LTL,HUB-BOM,ST053,2025-05-31 10:00:00,2025-05-31 23:48:00.000000,2514.65
SL007480,Final-Mile,LTL,HUB-BOM,ST056,2025-05-31 10:00:00,2025-05-31 17:44:34.285714,3114.0
SL007481,Final-Mile,LTL,HUB-DEL,ST004,2025-05-31 10:00:00,2025-05-31 17:01:42.857143,2891.2
SL007482,Final-Mile,LTL,HUB-DEL,ST008,2025-05-31 10:00:00,2025-05-31 12:34:17.142857,2457.4
