Shipment_Leg_ID,Order_Line_ID,Quantity_Shipped
SL002092,OL02046,4
SL002093,OL01386,3
SL002093,OL02546,2
SL002093,OL03641,1
SL002093,OL04330,2
SL002094,OL02906,8
SL002095,OL03336,4
SL002096,OL00538,3
SL002097,OL05740,7
SL002098,OL01151,7
SL002098,OL03972,10
SL002099,OL00034,3
SL002099,OL01838,5
SL002099,OL03008,5
SL002099,OL03776,3
SL002099,OL05934,3
SL002100,OL02193,9
SL002101,OL00749,2
SL002102,OL03623,4
SL002103,OL01008,4
SL002104,OL02468,5
SL002104,OL03941,3
SL002104,OL04112,10
SL002104,OL04783,11
SL002105,OL00025,8
SL002105,OL03795,6
SL002105,OL05856,5
SL002105,OL05864,7
SL002105,OL05964,7
SL002106,OL02742,2
SL002107,OL00833,13
SL002107,OL03274,4
SL002107,OL03919,3
SL002107,OL05316,3
SL002108,OL05003,8
SL002109,OL00081,2
SL002109,OL01592,13
SL002109,OL02684,18
SL002109,OL03047,5
SL002110,OL04181,10
SL002111,OL04767,9
SL002112,OL00553,9
SL002113,OL05791,11
SL002114,OL04966,10
SL002115,OL03629,2
SL002116,OL01070,3
SL002117,OL04133,1
SL002118,OL00179,2
SL002119,OL00300,14
SL002120,OL04995,6
SL002121,OL04180,3
SL002122,OL03835,8
SL002123,OL01132,2
SL002124,OL03901,3
SL002125,OL02001,5
SL002126,OL00516,6
SL002127,OL01440,3
SL002128,OL04812,3
SL002129,OL02735,6
SL002130,OL00417,5
SL002131,OL02775,3
SL002132,OL00162,6
SL002133,OL00968,7
SL002134,OL05352,6
SL002135,OL04700,2
SL002136,OL03374,14
SL002137,OL04671,2
SL002138,OL05035,9
SL002139,OL05418,5
SL002140,OL01967,4
SL002141,OL01596,5
SL002142,OL05746,2
SL002143,OL05682,2
SL002144,OL00604,4
SL002145,OL02975,8
SL002146,OL05310,12
SL002147,OL05184,4
SL002148,OL02568,4
SL002149,OL00675,4
SL002150,OL03201,4
SL002151,OL02643,3
SL002152,OL00229,17
SL002153,OL00032,3
SL002154,OL01655,2
SL002155,OL02996,4
SL002156,OL05266,1
SL002157,OL05543,4
SL002158,OL03875,14
SL002159,OL01664,14
SL002160,OL03666,2
SL002160,OL04532,7
SL002161,OL05939,5
SL002162,OL05229,3
SL002163,OL02369,3
SL002164,OL00387,3
SL002165,OL04526,4
SL002166,OL04844,6
SL002167,OL03046,3
SL002168,OL02597,3
SL002169,OL03639,2
SL002170,OL03447,6
SL002171,OL00364,2
SL002171,OL04773,10
SL002172,OL00427,6
SL002173,OL00836,3
SL002174,OL03899,6
SL002175,OL05863,1
SL002176,OL05479,4
SL002177,OL00149,1
SL002178,OL05346,2
SL002179,OL02653,8
SL002180,OL04208,9
SL002181,OL03796,4
SL002182,OL05772,6
SL002183,OL03000,7
SL002184,OL04390,5
SL002185,OL03723,13
SL002186,OL03837,3
SL002187,OL00789,3
SL002188,OL03999,3
SL002188,OL04899,1
SL002189,OL04926,2
SL002190,OL05940,4
SL002191,OL03162,2
SL002192,OL04813,3
SL002193,OL00910,2
SL002194,OL05105,4
SL002195,OL00897,4
SL002196,OL04694,5
SL002197,OL03739,3
SL002198,OL01340,6
SL002199,OL02621,5
SL002200,OL01176,4
SL002201,OL01451,7
SL002202,OL02900,3
SL002203,OL05803,3
SL002204,OL01993,5
SL002205,OL03596,13
SL002206,OL02936,5
SL002207,OL02027,2
SL002208,OL03074,6
SL002209,OL02995,5
SL002210,OL01456,5
SL002211,OL03736,2
SL002212,OL02437,7
SL002213,OL05628,3
SL002214,OL02796,5
SL002215,OL03001,3
SL002216,OL05305,3
SL002217,OL04698,8
SL002218,OL00850,6
SL002219,OL04959,7
SL002220,OL03006,4
SL002221,OL04732,4
SL002222,OL01860,2
SL002223,OL05596,6
SL002224,OL01969,3
SL002225,OL02471,5
SL002226,OL01680,2
SL002227,OL00183,8
SL002228,OL00738,7
SL002229,OL02019,6
SL002230,OL04240,10
SL002231,OL00671,1
SL002232,OL00726,4
SL002233,OL04130,7
SL002234,OL00223,5
SL002235,OL01028,5
SL002236,OL04014,4
SL002237,OL01424,9
SL002238,OL01693,6
SL002239,OL02732,4
SL002240,OL03343,8
SL002241,OL01277,5
SL002242,OL04142,2
SL002243,OL02776,3
SL002244,OL05574,3
SL002245,OL04737,2
SL002246,OL02350,4
SL002247,OL03893,3
SL002248,OL00479,3
SL002249,OL05284,4
SL002250,OL00585,2
SL002251,OL01357,5
SL002252,OL03317,10
SL002253,OL00003,5
SL002254,OL00760,2
SL002255,OL05248,6
SL002256,OL04296,4
SL002256,OL05108,1
SL002257,OL00459,5
SL002258,OL04587,4
SL002259,OL04079,4
SL002260,OL02160,11
SL002261,OL00021,6
SL002262,OL01022,9
SL002263,OL01449,4
SL002264,OL00700,10
SL002265,OL03701,7
SL002266,OL03153,5
SL002267,OL02447,3
SL002268,OL01584,4
SL002269,OL01941,4
SL002270,OL03242,9
SL002271,OL05847,7
SL002272,OL04509,5
SL002273,OL00494,3
SL002274,OL00705,5
SL002275,OL04111,6
SL002276,OL01952,3
SL002277,OL03367,6
SL002278,OL00689,9
SL002279,OL01215,2
SL002279,OL04886,1
SL002280,OL01589,8
SL002281,OL03808,11
SL002282,OL02277,6
SL002283,OL01093,1
SL002284,OL04083,8
SL002285,OL00822,3
SL002286,OL04031,5
SL002287,OL02289,13
SL002288,OL05331,7
SL002289,OL04492,3
SL002290,OL03106,2
SL002291,OL00015,7
SL002292,OL01605,4
SL002293,OL02466,9
SL002294,OL00735,2
SL002295,OL04256,3
SL002296,OL02127,11
SL002297,OL00102,2
SL002298,OL00014,5
SL002299,OL03037,4
SL002300,OL00235,5
SL002301,OL01481,5
SL002302,OL03988,3
SL002303,OL04238,6
SL002304,OL00975,3
SL002304,OL03468,2
SL002305,OL01307,10
SL002306,OL05926,4
SL002307,OL03071,2
SL002308,OL02141,1
SL002309,OL03495,10
SL002309,OL04479,9
SL002310,OL01398,5
SL002311,OL05126,6
SL002312,OL04185,4
SL002313,OL02971,2
SL002314,OL04043,2
SL002315,OL04354,4
SL002316,OL05778,3
SL002317,OL00433,15
SL002318,OL03845,7
SL002319,OL01198,4
SL002320,OL04963,11
SL002321,OL02132,5
SL002322,OL01374,17
SL002323,OL02066,4
SL002324,OL01166,3
SL002324,OL05787,3
SL002325,OL01061,3
SL002326,OL02587,5
SL002327,OL02591,5
SL002328,OL00500,3
SL002329,OL04124,2
SL002330,OL01767,2
SL002331,OL04418,13
SL002332,OL05287,7
SL002333,OL01959,9
SL002334,OL05759,3
SL002335,OL02596,3
SL002336,OL04690,5
SL002337,OL01877,3
SL002338,OL01017,14
SL002339,OL00470,2
SL002340,OL01304,5
SL002341,OL02889,3
SL002342,OL05641,7
SL002343,OL05239,3
SL002344,OL05584,3
SL002345,OL00443,3
SL002346,OL04428,5
SL002347,OL03742,1
SL002348,OL04804,3
SL002349,OL05513,2
SL002350,OL00341,2
SL002351,OL02411,5
SL002352,OL01799,2
SL002353,OL02276,8
SL002354,OL05188,4
SL002355,OL05175,10
SL002356,OL03974,8
SL002357,OL01781,3
SL002358,OL01032,3
SL002359,OL00734,1
SL002360,OL00779,4
SL002361,OL02058,7
SL002362,OL02533,14
SL002363,OL05905,2
SL002364,OL02112,1
SL002365,OL01678,4
SL002365,OL05351,16
SL002366,OL00440,2
SL002367,OL03486,3
SL002368,OL05576,13
SL002369,OL01475,5
SL002369,OL04369,13
SL002370,OL05658,3
SL002371,OL03057,4
SL002372,OL01891,4
SL002373,OL00049,2
SL002374,OL05504,2
SL002375,OL04023,3
SL002376,OL02022,2
SL002377,OL01157,9
SL002378,OL02038,6
SL002379,OL03915,6
SL002379,OL04320,7
SL002380,OL05255,8
SL002381,OL00416,6
SL002382,OL03341,2
SL002383,OL02808,10
SL002384,OL03836,6
SL002385,OL00514,8
SL002386,OL02056,7
SL002387,OL02279,7
SL002388,OL01373,10
SL002389,OL01650,6
SL002390,OL00586,6
SL002391,OL04843,8
SL002392,OL00063,7
SL002393,OL01216,6
SL002394,OL02410,8
SL002394,OL02932,13
SL002395,OL04715,7
SL002396,OL00901,10
SL002397,OL05315,4
SL002398,OL03839,2
SL002399,OL04894,7
SL002400,OL05005,3
SL002401,OL05023,4
SL002402,OL05143,7
SL002403,OL02843,12
SL002404,OL03064,1
SL002405,OL05512,2
SL002406,OL00133,3
SL002407,OL02071,7
SL002408,OL02359,10
SL002409,OL04218,8
SL002410,OL04757,3
SL002411,OL01982,4
SL002412,OL04750,3
SL002413,OL05037,3
SL002414,OL02806,3
SL002415,OL04832,3
SL002416,OL00320,12
SL002417,OL04511,7
SL002418,OL01284,8
SL002419,OL04433,2
SL002420,OL03983,6
SL002421,OL04278,4
SL002422,OL02455,6
SL002423,OL02554,2
SL002423,OL04025,5
SL002424,OL00712,7
SL002425,OL05192,2
SL002426,OL01425,4
SL002427,OL00285,10
SL002428,OL00411,3
SL002429,OL02360,6
SL002430,OL01556,2
SL002431,OL04939,3
SL002432,OL00612,10
SL002433,OL02379,3
SL002434,OL02332,4
SL002434,OL04481,4
SL002435,OL00918,2
SL002436,OL01921,4
SL002437,OL01815,4
SL002438,OL00728,11
SL002439,OL01459,11
SL002440,OL02560,4
SL002441,OL03619,14
SL002442,OL01083,6
SL002443,OL03861,8
SL002444,OL01620,7
SL002445,OL04263,8
SL002446,OL04652,3
SL002447,OL01943,10
SL002448,OL03095,6
SL002449,OL05150,2
SL002450,OL00929,8
SL002451,OL03787,2
SL002452,OL05290,3
SL002453,OL00902,4
SL002454,OL00261,4
SL002455,OL03712,3
SL002456,OL01075,4
SL002457,OL04980,2
SL002457,OL05921,3
SL002458,OL05377,1
SL002459,OL04925,5
SL002460,OL04463,3
SL002461,OL01760,7
SL002462,OL01218,9
SL002463,OL04098,2
SL002464,OL00100,2
SL002465,OL03822,8
SL002466,OL03044,7
SL002467,OL04126,7
SL002468,OL02720,4
SL002469,OL02240,2
SL002470,OL00326,2
SL002471,OL01768,3
SL002471,OL02118,2
SL002472,OL00319,3
SL002473,OL03779,3
SL002474,OL00188,3
SL002475,OL04477,2
SL002476,OL04085,5
SL002477,OL00232,5
SL002477,OL00314,2
SL002477,OL04872,3
SL002478,OL04670,3
SL002479,OL00297,1
SL002480,OL02969,3
SL002481,OL02304,11
SL002482,OL04141,8
SL002483,OL03515,3
SL002484,OL01545,15
SL002485,OL03911,2
SL002486,OL03533,6
SL002487,OL02987,3
SL002488,OL00997,3
SL002489,OL00953,3
SL002490,OL03743,4
SL002491,OL02745,4
SL002492,OL01482,3
SL002493,OL00317,4
SL002494,OL00266,13
SL002495,OL04341,3
SL002496,OL02834,13
SL002497,OL04054,5
SL002498,OL04000,7
SL002499,OL04328,3
SL002500,OL01412,6
SL002501,OL01988,5
SL002502,OL03378,11
SL002503,OL05121,9
SL002504,OL02659,9
SL002505,OL01791,2
SL002506,OL00665,2
SL002507,OL03932,9
SL002508,OL03573,13
SL002509,OL00658,1
SL002509,OL04895,2
SL002510,OL02051,8
SL002511,OL00141,4
SL002511,OL01364,2
SL002512,OL03181,8
SL002513,OL01464,3
SL002514,OL00221,6
SL002515,OL05753,6
SL002516,OL03813,1
SL002517,OL04566,4
SL002518,OL05313,3
SL002519,OL02743,3
SL002520,OL04015,8
SL002521,OL05268,2
SL002522,OL02187,15
SL002523,OL00922,4
SL002524,OL00106,5
SL002525,OL01819,3
SL002526,OL03774,2
SL002527,OL02214,3
SL002528,OL00332,3
SL002529,OL00234,7
SL002530,OL03339,6
SL002531,OL04213,3
SL002532,OL02134,4
SL002533,OL02029,6
SL002534,OL04380,1
SL002535,OL02013,2
SL002536,OL01536,3
SL002536,OL03738,2
SL002537,OL02799,3
SL002538,OL05207,3
SL002539,OL05851,2
SL002540,OL03867,4
SL002541,OL02746,9
SL002542,OL01753,2
SL002542,OL05804,1
SL002543,OL00732,13
SL002544,OL01431,5
SL002545,OL00485,3
SL002546,OL03248,3
SL002547,OL00194,2
SL002548,OL01200,7
SL002549,OL00376,11
SL002550,OL00330,11
SL002551,OL05622,3
SL002552,OL00785,3
SL002553,OL03663,6
SL002554,OL05294,11
SL002555,OL01602,4
SL002556,OL00062,4
SL002557,OL00524,4
SL002558,OL01126,3
SL002559,OL05400,8
SL002560,OL00230,5
SL002561,OL00996,2
SL002562,OL01676,13
SL002563,OL00084,12
SL002563,OL03648,8
SL002564,OL03721,5
SL002565,OL00237,4
SL002566,OL04642,4
SL002567,OL00980,3
SL002568,OL02302,6
SL002569,OL02890,7
SL002570,OL04149,1
SL002571,OL00363,7
SL002572,OL05201,3
SL002573,OL05382,7
SL002574,OL00369,2
SL002574,OL00590,2
SL002575,OL03735,4
SL002576,OL02738,4
SL002577,OL05289,1
SL002578,OL05826,5
SL002579,OL00925,3
SL002580,OL01254,5
SL002581,OL02386,4
SL002582,OL01763,2
SL002583,OL02226,7
SL002584,OL03125,6
SL002584,OL04237,4
SL002585,OL03261,2
SL002586,OL03065,5
SL002587,OL02178,4
SL002588,OL02972,3
SL002589,OL04244,1
SL002590,OL02222,6
SL002591,OL01490,4
SL002592,OL04013,6
SL002593,OL00429,8
SL002594,OL03554,6
SL002595,OL01330,6
SL002596,OL00966,3
SL002597,OL02119,3
SL002598,OL04823,5
SL002599,OL03947,4
SL002600,OL00281,5
SL002601,OL01181,3
SL002601,OL01735,2
SL002602,OL03188,1
SL002603,OL02149,3
SL002604,OL00767,5
SL002605,OL01715,1
SL002606,OL05872,1
SL002607,OL03079,4
SL002608,OL05549,6
SL002609,OL01871,3
SL002610,OL03817,6
SL002611,OL05447,3
SL002612,OL01771,2
SL002613,OL03092,8
SL002614,OL04371,4
SL002615,OL03855,7
SL002616,OL05531,3
SL002617,OL01682,3
SL002618,OL02698,3
SL002619,OL00643,9
SL002620,OL01232,6
SL002621,OL00067,11
SL002621,OL00191,6
SL002622,OL03762,6
SL002623,OL02535,11
SL002624,OL02091,9
SL002625,OL04352,6
SL002626,OL01708,7
SL002627,OL02252,2
SL002628,OL03024,7
SL002629,OL02877,8
SL002630,OL01968,2
SL002631,OL00054,3
SL002632,OL01015,21
SL002633,OL01189,3
SL002634,OL05757,5
SL002635,OL01491,3
SL002636,OL03034,9
SL002637,OL00328,3
SL002638,OL00650,4
SL002639,OL02099,2
SL002640,OL04663,8
SL002641,OL01831,5
SL002641,OL05440,7
SL002642,OL04301,7
SL002643,OL01949,3
SL002644,OL02278,4
SL002645,OL00724,5
SL002646,OL00343,2
SL002647,OL00961,3
SL002648,OL02693,5
SL002649,OL03126,8
SL002650,OL01626,10
SL002651,OL05261,3
SL002652,OL03753,9
SL002653,OL03614,5
SL002654,OL03463,8
SL002655,OL02089,4
SL002656,OL03049,2
SL002657,OL03760,3
SL002658,OL01619,7
SL002659,OL03409,6
SL002660,OL03693,4
SL002661,OL00706,7
SL002662,OL05675,5
SL002663,OL01795,6
SL002664,OL01930,7
SL002665,OL04009,11
SL002666,OL01843,11
SL002667,OL00571,5
SL002668,OL00839,9
SL002669,OL01538,6
SL002670,OL03322,13
SL002671,OL05358,6
SL002672,OL05599,9
SL002673,OL03121,6
SL002674,OL02010,1
SL002675,OL02213,4
SL002676,OL04333,2
SL002677,OL00934,4
SL002678,OL00192,5
SL002679,OL03278,2
SL002680,OL00011,7
SL002681,OL03144,8
SL002682,OL02634,3
SL002683,OL05288,2
SL002684,OL00812,3
SL002685,OL04381,2
SL002685,OL05325,2
SL002686,OL03680,2
SL002687,OL01063,3
SL002687,OL04203,3
SL002688,OL05752,5
SL002689,OL04679,6
SL002690,OL01700,4
SL002691,OL04288,6
SL002692,OL04952,5
SL002693,OL04623,12
SL002694,OL03154,8
SL002695,OL03651,17
SL002696,OL02351,2
SL002697,OL04455,4
SL002698,OL04815,6
SL002699,OL02582,8
SL002700,OL04821,4
SL002701,OL01023,2
SL002702,OL01044,6
SL002703,OL01206,6
SL002704,OL01537,10
SL002705,OL04310,4
SL002706,OL00132,2
SL002707,OL03978,1
SL002708,OL03968,7
SL002709,OL01311,1
SL002710,OL05805,2
SL002711,OL02717,5
SL002712,OL01338,9
SL002713,OL04125,7
SL002714,OL03627,1
SL002715,OL00412,16
SL002716,OL02880,8
SL002717,OL01418,7
SL002718,OL03136,7
SL002719,OL01606,5
SL002720,OL01937,8
SL002721,OL05214,4
SL002722,OL04020,4
SL002723,OL00042,3
SL002724,OL00851,6
SL002725,OL03610,2
SL002726,OL00289,10
SL002726,OL00578,14
SL002727,OL03556,2
SL002728,OL01103,3
SL002729,OL01539,5
SL002729,OL02263,11
SL002730,OL04251,4
SL002730,OL04854,4
SL002731,OL03914,6
SL002732,OL05645,2
SL002733,OL00016,5
SL002733,OL05868,1
SL002734,OL03038,6
SL002735,OL03994,3
SL002736,OL03628,5
SL002737,OL04912,8
SL002738,OL03530,3
SL002739,OL00253,5
SL002740,OL04842,5
SL002741,OL01821,6
SL002742,OL01526,3
SL002743,OL02637,8
SL002744,OL03013,4
SL002745,OL03055,4
SL002746,OL05262,2
SL002747,OL04277,4
SL002748,OL03924,2
SL002749,OL03096,7
SL002750,OL01378,13
SL002751,OL01541,5
SL002752,OL00044,9
SL002753,OL02331,4
SL002754,OL04992,7
SL002755,OL04295,3
SL002756,OL03334,8
SL002757,OL00254,5
SL002758,OL04614,4
SL002759,OL02397,2
SL002760,OL05387,6
SL002761,OL02925,15
SL002762,OL00265,5
SL002763,OL03297,4
SL002764,OL01954,4
SL002765,OL01393,3
SL002765,OL04445,3
SL002766,OL01208,7
SL002767,OL00284,3
SL002768,OL01406,6
SL002769,OL01171,2
SL002769,OL05976,1
SL002770,OL04403,9
SL002771,OL04833,8
SL002772,OL00368,15
SL002772,OL01173,10
SL002773,OL02561,5
SL002774,OL03593,11
SL002775,OL01511,5
SL002776,OL05733,6
SL002777,OL04092,6
SL002778,OL00955,1
SL002779,OL05397,1
SL002780,OL00890,11
SL002781,OL04229,3
SL002782,OL01873,14
SL002783,OL02565,6
SL002784,OL04406,4
SL002785,OL05945,4
SL002786,OL04154,2
SL002787,OL02800,1
SL002788,OL00069,5
SL002789,OL04824,2
SL002790,OL04264,2
SL002791,OL01926,9
SL002792,OL00041,4
SL002793,OL00008,8
SL002793,OL02098,9
SL002794,OL03142,5
SL002795,OL00449,5
SL002795,OL03829,4
SL002796,OL00772,1
SL002797,OL03996,5
SL002798,OL03380,4
SL002798,OL04960,7
SL002799,OL03652,10
SL002800,OL01727,6
SL002801,OL04552,4
SL002802,OL03491,5
SL002803,OL04708,9
SL002804,OL00909,4
SL002805,OL04874,8
SL002806,OL02034,4
SL002807,OL04193,14
SL002808,OL05516,15
SL002809,OL03152,5
SL002810,OL01793,3
SL002811,OL01561,3
SL002812,OL05275,4
SL002813,OL03653,4
SL002814,OL00392,2
SL002815,OL05048,4
SL002816,OL03319,3
SL002817,OL00792,3
SL002818,OL01051,2
SL002818,OL04786,4
SL002819,OL03295,5
SL002820,OL05696,11
SL002821,OL01268,11
SL002822,OL01702,3
SL002823,OL05107,7
SL002824,OL02322,3
SL002824,OL05004,3
SL002825,OL03135,5
SL002826,OL05824,9
SL002827,OL04792,9
SL002828,OL00167,3
SL002829,OL03953,2
SL002829,OL04404,3
SL002830,OL05010,3
SL002831,OL04216,4
SL002832,OL00396,6
SL002833,OL01487,7
SL002834,OL02601,8
SL002835,OL04564,8
SL002836,OL00758,3
SL002836,OL04754,7
SL002837,OL00468,5
SL002838,OL03012,3
SL002839,OL03198,2
SL002840,OL03951,2
SL002841,OL01353,2
SL002842,OL01569,13
SL002843,OL00269,8
SL002844,OL05627,9
SL002845,OL02549,2
SL002846,OL03346,6
SL002847,OL05436,5
SL002848,OL03279,2
SL002849,OL00501,4
SL002850,OL01470,2
SL002851,OL01447,13
SL002852,OL04816,2
SL002853,OL02469,3
SL002854,OL02441,2
SL002855,OL00134,7
SL002856,OL04146,12
SL002857,OL00184,5
SL002858,OL00428,2
SL002859,OL00157,8
SL002860,OL01977,2
SL002861,OL01989,2
SL002862,OL01641,1
SL002863,OL00002,2
SL002864,OL03479,6
SL002865,OL04396,14
SL002866,OL04891,4
SL002867,OL02700,8
SL002868,OL02614,1
SL002869,OL02791,3
SL002870,OL03716,2
SL002871,OL01105,4
SL002871,OL01463,5
SL002872,OL02159,4
SL002873,OL00755,3
SL002873,OL01513,15
SL002874,OL03387,3
SL002875,OL00745,4
SL002876,OL00921,4
SL002877,OL04791,7
SL002878,OL01638,6
SL002879,OL03481,7
SL002880,OL04858,3
SL002881,OL03399,3
SL002882,OL01718,2
SL002883,OL00151,10
SL002884,OL05243,2
SL002885,OL03234,2
SL002886,OL01328,5
SL002887,OL00989,16
SL002888,OL00495,9
SL002889,OL03342,3
SL002890,OL04759,9
SL002891,OL05093,7
SL002892,OL03832,3
SL002893,OL00395,4
SL002894,OL01691,5
SL002895,OL01573,3
SL002896,OL04303,2
SL002897,OL05373,1
SL002898,OL00509,4
SL002899,OL05230,4
SL002900,OL03783,2
SL002901,OL03416,19
SL002902,OL03323,5
SL002903,OL01377,19
SL002904,OL01067,20
SL002905,OL02712,7
SL002906,OL05849,3
SL002907,OL04841,6
SL002908,OL01371,4
SL002908,OL05830,3
SL002909,OL05644,5
SL002910,OL04635,12
SL002911,OL03413,3
SL002912,OL02166,6
SL002913,OL04789,3
SL002914,OL03807,4
SL002915,OL03501,1
SL002916,OL02670,8
SL002917,OL02661,4
SL002918,OL02903,1
SL002919,OL01107,1
SL002920,OL05308,2
SL002921,OL03858,5
SL002922,OL05728,6
SL002923,OL02395,14
SL002924,OL00936,11
SL002925,OL05173,8
SL002926,OL02768,2
SL002927,OL00878,1
SL002928,OL04956,2
SL002929,OL03967,3
SL002930,OL05897,10
SL002931,OL03959,14
SL002932,OL03643,3
SL002933,OL00218,4
SL002934,OL04362,6
SL002935,OL01663,4
SL002936,OL00336,5
SL002937,OL05933,7
SL002938,OL01092,3
SL002939,OL03998,5
SL002940,OL01551,3
SL002941,OL00777,3
SL002942,OL01416,14
SL002943,OL01981,10
SL002944,OL02199,1
SL002945,OL00615,3
SL002946,OL02524,3
SL002947,OL04763,9
SL002948,OL04022,8
SL002949,OL05027,8
SL002950,OL03683,14
SL002951,OL02326,9
SL002952,OL01343,12
SL002953,OL05350,7
SL002954,OL02075,17
SL002955,OL01928,3
SL002956,OL00052,2
SL002957,OL00530,7
SL002958,OL04490,14
SL002959,OL02258,11
SL002960,OL01428,12
SL002961,OL00196,3
SL002962,OL02223,10
SL002963,OL02133,5
SL002964,OL00541,4
SL002965,OL00899,8
SL002966,OL00906,5
SL002967,OL04368,6
SL002968,OL01167,6
SL002968,OL01496,1
SL002969,OL00439,4
SL002970,OL00742,6
SL002971,OL01460,2
SL002972,OL03536,5
SL002973,OL04178,3
SL002974,OL02232,8
SL002975,OL04616,1
SL002976,OL00197,9
SL002977,OL02396,2
SL002978,OL05047,7
SL002978,OL05920,9
SL002979,OL01849,8
SL002980,OL05577,2
SL002981,OL00697,2
SL002982,OL01443,10
SL002983,OL04707,5
SL002984,OL01841,7
SL002985,OL04680,8
SL002986,OL02237,4
SL002987,OL04019,12
SL002988,OL01668,3
SL002989,OL02211,5
SL002990,OL01881,3
SL002991,OL00419,2
SL002992,OL01543,2
SL002993,OL01087,3
SL002994,OL04137,10
SL002995,OL00357,8
SL002996,OL04735,2
SL002997,OL05180,5
SL002998,OL04888,5
SL002999,OL03586,5
SL003000,OL02318,11
SL003001,OL03935,6
SL003002,OL05972,2
SL003003,OL05648,4
SL003004,OL03605,6
SL003005,OL00245,2
SL003006,OL01317,2
SL003007,OL03143,3
SL003008,OL01450,18
SL003009,OL01310,16
SL003009,OL03646,9
SL003009,OL04870,8
SL003010,OL04528,3
SL003011,OL00374,8
SL003012,OL03726,4
SL003013,OL02722,2
SL003014,OL05626,6
SL003015,OL00617,9
SL003015,OL03659,12
SL003016,OL02677,16
SL003017,OL05671,6
SL003018,OL03926,9
SL003019,OL03538,8
SL003020,OL04725,1
SL003021,OL05471,3
SL003022,OL02765,6
SL003023,OL02037,16
SL003024,OL05065,1
SL003025,OL02870,5
SL003026,OL05033,17
SL003027,OL02372,3
SL003028,OL02050,3
SL003029,OL04447,8
SL003030,OL02609,5
SL003031,OL05426,3
SL003032,OL05990,4
SL003033,OL00393,8
SL003034,OL03411,7
SL003035,OL04470,3
SL003036,OL03949,7
SL003037,OL04158,9
SL003038,OL02752,3
SL003039,OL03212,4
SL003040,OL05336,9
SL003041,OL02177,5
SL003042,OL03531,5
SL003043,OL01381,1
SL003044,OL03199,2
SL003045,OL02151,5
SL003046,OL01659,13
SL003047,OL02412,8
SL003048,OL03794,1
SL003049,OL02567,4
SL003050,OL03657,15
SL003051,OL02548,4
SL003052,OL01958,8
SL003053,OL01869,10
SL003054,OL01299,3
SL003054,OL04784,5
SL003055,OL03449,3
SL003056,OL01125,4
SL003057,OL05066,4
SL003058,OL00651,6
SL003058,OL03175,17
SL003059,OL03425,17
SL003060,OL01919,2
SL003061,OL01963,6
SL003062,OL00129,7
SL003063,OL02484,4
SL003064,OL02201,4
SL003065,OL05726,2
SL003066,OL04845,3
SL003067,OL03682,11
SL003068,OL02963,3
SL003069,OL00118,4
SL003070,OL00275,4
SL003071,OL03689,1
SL003072,OL02420,5
SL003073,OL00007,17
SL003074,OL03440,11
SL003075,OL03252,2
SL003076,OL02815,5
SL003077,OL03512,6
SL003078,OL03090,4
SL003079,OL05442,4
SL003080,OL01372,6
SL003081,OL05486,9
SL003082,OL05349,18
SL003083,OL01834,10
SL003083,OL05008,7
SL003084,OL03420,6
SL003085,OL02639,19
SL003086,OL04195,7
SL003087,OL04116,8
SL003088,OL03662,2
SL003089,OL05609,2
SL003090,OL05366,7
SL003091,OL03912,7
SL003092,OL00995,5
SL003093,OL02128,4
SL003094,OL00116,10
SL003095,OL03546,4
SL003096,OL01240,9
SL003097,OL03077,3
SL003098,OL01998,5
SL003099,OL04660,8
SL003100,OL04422,2
SL003101,OL02827,4
SL003101,OL05341,3
SL003102,OL01598,3
SL003103,OL01177,12
SL003104,OL02313,10
SL003105,OL02403,6
SL003106,OL02862,5
SL003107,OL01120,6
SL003108,OL01442,7
SL003109,OL05110,5
SL003110,OL01223,6
SL003111,OL01957,15
SL003112,OL02935,1
SL003113,OL03180,8
SL003114,OL05120,3
SL003115,OL03540,2
SL003116,OL01728,1
SL003117,OL01935,9
SL003118,OL04143,3
SL003119,OL02463,11
SL003120,OL01438,2
SL003121,OL05586,1
SL003122,OL00601,10
SL003123,OL00584,2
SL003124,OL03015,4
SL003125,OL04820,4
SL003126,OL00437,11
SL003127,OL04922,4
SL003128,OL00431,1
SL003129,OL00993,2
SL003130,OL02853,4
SL003131,OL03977,13
SL003132,OL04042,15
SL003133,OL05465,9
SL003134,OL01494,4
SL003135,OL00931,2
SL003136,OL01972,6
SL003137,OL04398,3
SL003138,OL05984,7
SL003139,OL05634,5
SL003140,OL02707,4
SL003140,OL04577,6
SL003141,OL03890,7
SL003142,OL05554,4
SL003143,OL01829,8
SL003144,OL03674,12
SL003145,OL04653,10
SL003146,OL01790,9
SL003147,OL04329,2
SL003148,OL02475,7
SL003149,OL00930,6
SL003150,OL00652,7
SL003151,OL02981,6
SL003152,OL01751,6
SL003153,OL02943,4
SL003154,OL00797,19
SL003155,OL01164,4
SL003155,OL03758,1
SL003156,OL02243,18
SL003157,OL04768,6
SL003158,OL00174,4
SL003159,OL01533,9
SL003160,OL00740,4
SL003161,OL01733,12
SL003162,OL00135,8
SL003163,OL00656,8
SL003164,OL02679,7
SL003165,OL04283,3
SL003166,OL01884,2
SL003167,OL03128,7
SL003168,OL01180,2
SL003168,OL05283,6
SL003169,OL01109,5
SL003170,OL03258,2
SL003171,OL02143,3
SL003172,OL03131,8
SL003173,OL03952,2
SL003174,OL02788,3
SL003175,OL05187,5
